Date,VideoID,Comment
2024-04-10,Uvm-FxufxP8,this also can apply to engine and exhaust brakes on diesels on our trucks diesels the exhaust brakes only work at certain rpm at low speeds and low rpm the exhaust brake completely shuts off those who complain about poor blending brakes well that to your delivery driver its about the most poorly blended braking you can imagine still its for safety because its better than slower reaction time covering the brake is just basic basic safety training
2024-04-10,Uvm-FxufxP8,blackvillain part of my job is driving evs or cars with regenerative braking i also work with insurance companies that are studying this issue regenerative braking has become a massive safety issue in any way your ad hominem doesnt refute a thing ive said so everything i said still stands
2024-04-10,Uvm-FxufxP8,geragosian805 yes exactly any properly trained driving examiner will give you an automatic failure for overuse of regen
2024-04-10,Uvm-FxufxP8,akiowasright the cut off isnt necessary due to safety programming exhaust brakes stall or lug the engine at low rpm
2024-04-10,Uvm-FxufxP8,allentechpt9026 i understand im just saying that your point is already understood by many a lot of ev drivers havent learned yet
2024-04-10,Uvm-FxufxP8,one pedal driving bub you miss that part
2024-04-10,Uvm-FxufxP8,im surprised more people havent pointed this out the first time i drove an ev its one of the first things i noticed you could not coast or cover the brake pedal without the car slowing itself down or stopping completely thankfully some electric cars allow you to turn it off i believe
2024-04-10,Uvm-FxufxP8,krane15 how did i miss one pedal driving
2024-04-11,Uvm-FxufxP8,im not disagreeing but there is a reason they invented automatic emergency braking its not a 100 solution nor should it replace proper driving skill but thats whats expected these days drivers generally do not have the attentiveness or skill to avoid certain accidents many dont really even have a general grasp of defensive driving talking about covering the brakes and its purpose are beyond most drivers theyre just not to that level because of low standards for licensing they were not to the level from the start
2024-04-11,Uvm-FxufxP8,geragosian805 yes but many still get by the examiners often dont pay attention to your pedal control there needs to be strict rules on this
2024-04-11,Uvm-FxufxP8,you can just set the cruise control to maintain speed then cover the brake but you do you
2024-04-11,Uvm-FxufxP8,ridiculous its the same as an automatic no one drives with both feet on the pedals false statistic about teslas
2024-04-11,Uvm-FxufxP8,rp9674 covering the brake pedal doesnt necessarily involve both feet really this is basic stuff its very clear you arent a properly trained driver also its not a false static the data was collected by lendingtree between november 2022 and november 2023 with 2354 accidents per 1000 drivers tesla had the highest accident rate
2024-04-11,Uvm-FxufxP8,cloud30000 youre going to set the cruise just to cover the brake where do you people come up with this how did you get a drivers license
2024-04-11,Uvm-FxufxP8,allentechpt9026 you mean my class a cdl with endorsements i guess im just lucky or maybe you dont know as much about driving as you seem to proclaim
2024-04-11,Uvm-FxufxP8,i dont have time to teach everyone how to drive
2024-04-11,Uvm-FxufxP8,allentechpt9026 you think teslas accident statistics might have more to do with poorly marketing autopilot and full self driving over one pedal driving do all onepedalmode evs have higher accident statistics than their ice equivalents
2024-04-11,Uvm-FxufxP8,cloud30000 its not just tesla evs overall have higher accident rates thats not all because of one pedal driving but thats just one of the many things
2024-04-11,Uvm-FxufxP8,rp9674 i do so listen and learn this is what drivers ed says the cover braking technique involves taking your right foot off the accelerator and holding it over the brake pedal if you have to stop quickly your foot is already above the brake pedal and is in the perfect position to press the brake this method will improve your reaction time so whenever you identify a hazard cover the brake to prepare for sudden stops or slowing when covering the brake be careful not to rest your foot on the brake pedal also known as riding the brake riding the brake is not recommended it will only confuse other drivers and add unnecessary wear to the brakes simple isnt it
2024-04-11,Uvm-FxufxP8,cloud30000 with your suggestion any driver would fail an exam again how did you get drivers license
2024-04-11,Uvm-FxufxP8,allentechpt9026 can you point out the documented exam criteria that using the cruise control fails if it does not prevent you from covering the brake because i have not heard of such criteria though it has been a long time since ive taken the exam the ev manufacturers would be the first to sue the driving instructorstesters if they cost sales statistics by failing all owners of one pedal mode evs could you link a reliable government source that has acknowledged that one pedal mode has led to license test failures or is this just speculation based on your opinion of what qualifies as preventing passing have you even taken the driving test do you know what it actually consists of how did you get your driving license
2024-04-12,Uvm-FxufxP8,allentechpt9026nervous scared drivers are dangerous you should try to relax but stay alert safest if you drive in the right lane
2024-04-12,Uvm-FxufxP8,ive driven stick shifts automatic one pedal two pedal braking paddle on the steering wheel it all works the theoretical differences are very minimal in real world
2024-04-12,Uvm-FxufxP8,allentechpt9026you know you can move your foot right ive been driving evs for over seven years and i have never had a problem putting my foot on the brake when i needed to stop quickly the overwhelming majority of the time you are used to how the one pedal deceleration works and take your foot off the accelerator and let the thing slow down behind the car in front if i found myself needing to slam the brakes a lot i would need a new insurance company because they record all those stops
2024-04-13,Uvm-FxufxP8,allentechpt9026 imagine this situation youre driving along at 60mph and all of a sudden traffic stops in front of you with your foot on the accelerator the moment you lift off to apply the hydraulic brakes the regen is already workibg at max power to slow down before youre even applying the hydraulic brakes if we are using regen on the brake pedal youre driving along and you life off to apply the brakes you get nothing until the brake is fully applyed passed the point of regen having more response is always safer and having the car slow down from lifting your foot up before even applying the brake is going to slow you down faster than if one pedal driving was not enabled
2024-04-13,Uvm-FxufxP8,allentechpt9026 i have a feeling its due to a false sense of safety and the kind of people that buy evs are generally those that have their car do the work for them i mean look at all those idiots in teslas falling asleep at the wheel with autopilot when those people drive ice cars they usually have lower tech and must therefore pay attention but once theyre put into a high tech ekectric car that does all the paying attention for them they slack off and let the car do the work thats my thinking as to why evs end up in more accidents its not the cars but the people who choose to buy cars with a high level of technology that lets them be lazy
2024-04-13,Uvm-FxufxP8,kenmcclow8963hes talking about emergency braking say youre driving through town coasting you should have your foot above the brake pedal ready to stop when needed in an emergency as someone who also drives evs i still dont see this as an issue because anything other than something apearing right in front of you out of nowhere would make the difference and the moment you fully lift off its already applying max regen belts you apply friction brakes so it really doesnt seem like that big of a deal the problem is the drivers drivibg evs not evs themselves my dad is a good driver but for some reason once he gets into his tesla with all its cameras and sensors he basically completely relys on the car to do the work for him i will never be like this and only use the tech if its better than doing it myself like backibg up using the camera because theres significantly less visibility out the back than in the camera on our car but ill still use mirrors and such and base things off visual cues instead of what the car tells tells me
2024-04-13,Uvm-FxufxP8,userrm7kb3il6x the level of assistance from regen braking is minimal you also dont need one pedal driving or even regenerative brakes for that to work many nonregen european cars have had brake assist for years besides covering the brakes still applies to far more situations basically anytime youre in a parking lot anytime youre going through an intersection anytime you drive by pedestrians or parked cars or when the situation can immediately change it can be wise to cover your brake pedal
2024-04-13,Uvm-FxufxP8,userrm7kb3il6x one pedal braking is a technology it also makes you lazy and dependent
2024-04-13,Uvm-FxufxP8,userrm7kb3il6x i think driving around with a foot hovering in the air above the pedals is a very limited case situation most driving is done with a foot on one pedal or the other my tesla and my vw both have the ability to toggle between a low regen or high regen driving mode amusingly my former fiat had the blended brakes that he seems to prefer
2024-04-13,Uvm-FxufxP8,allentechpt9026 my tesla and my vw both have the ability to toggle between low or high regen braking on my model s it is on screen in a menu and on my vw it is on the gear selector my previous fiat had blended brakes with minimal regen outside of pressing the brake both the fiat and vw do not have the ability to turn off creep that mimics a gas cars inability to stop moving in gear so the braking also mimics a gas car tesla lets you turn off creep mode because an electric car is not a gas car i see a lot of accidents in beep and creep but in a tesla with autopilot the car will radar lock on the car in front and accelerate and decelerate to maintain the distance pretty reliably the important thing is to continue looking out the front window and keeping hands on the wheel and feet near the pedals and not watching a movie or playing video games instead i have seen people doing the most completely stupid things in cars in traffic since the 1980s long before there were evs i submit that many accidents in evs are caused because they have a 500 horsepower vehicle that accelerates very quickly and are not used to it thats also why tires get used so quickly my tesla needed new tires at 600000 miles and again 57000 miles later the drivers ed cars where i live are all teslas
2024-04-13,Uvm-FxufxP8,allentechpt9026 the level of assistance from regen braking is minimal if youve only driven hybrids like the volt sure but in any one pedal drive car like a tesla its going to slow down as if you were applying the brakes emergency stop no but plenty fast enough to cause an accident if the brake lights dont come on
2024-04-13,Uvm-FxufxP8,allentechpt9026 one pedal driving alone doesnt make you lazy it makes it easier yes but it alone isnt going to make you lazy and dependent look at manual vs automatics would you say automatics make you lazy and dependent well compared to a manual yes it does but its not the only factor in making evs more likely to crash
2024-05-06,Uvm-FxufxP8,as an experienced ev driver myself ive never had issue with one pedal driving you just learn how to feather the accelerator pedal in such a way that is comfortable to you eventually it is adaptive to muscle memory
2024-05-06,Uvm-FxufxP8,panemon187 it adapts quite quickly as well because youre doing it so often maybe on the 3rd drive it starts becoming easy it really isnt an issue for people who have actually used it
2024-04-10,Uvm-FxufxP8,fiat created a new category under compact and sub compact known as circus
2024-04-10,Uvm-FxufxP8,this car is a joke the bolt is a much better buy
2024-04-11,Uvm-FxufxP8,i have a 23 bolt ev and a 2015 fiat 500e the fiat is much more fun to drive even feels quicker off the line
2024-04-10,Uvm-FxufxP8,i like the car nice will just check it out on the leasing
2024-04-10,Uvm-FxufxP8,interior needs to be white and it should be under 30k the gas of these car were under 20k
2024-04-10,Uvm-FxufxP8,white interiors look like an apple store i cant stand them
2024-04-10,Uvm-FxufxP8,and where would the motor go replace the boot
2024-04-10,Uvm-FxufxP8,krane15 that is the trunk a boot you put on your foot
2024-04-10,Uvm-FxufxP8,i just hate seeing a car that should be in the low 20k range priced out in the mid to high 30k range it is a limited use car urban errand runner i cant see spending that much when i can get eventually the xc30 for the same price
2024-04-10,Uvm-FxufxP8,the msrp doesnt match the size and that was even truer for the original fiat 500e best to get them on lease if in ca where they handed those out like candy or to buy them used with a marked depreciation we purchased an off lease low mileage fiat500e for 10k which at that point made more sense
2024-04-10,Uvm-FxufxP8,if they priced it rasonably they would have to make more which isnt the point of this car it only exists to comply with fleet requirements for manufacturers they want to sell as few as possible and use the limited battery available to sell 100k pickup trucks and suvs
2024-04-11,Uvm-FxufxP8,no ev in low 20k all fantasy
2024-04-11,Uvm-FxufxP8,rp9674 exactly even the ice version of the 500 is over 30k no wonder stelantis isnt selling cars right now
2024-04-10,Uvm-FxufxP8,if they 2017 bolt was able to get 238 miles of range how is this only able to get 100 something i understand its a little shorter but the difference is startling good effort though
2024-04-10,Uvm-FxufxP8,i think the bolt has a back seat thats actually usable so its a bigger car this fiat is really a two seater with a usable trunk when you fold down the rear
2024-04-10,Uvm-FxufxP8,we wouldve killed for the chevy bolt in europe and only a very few opel amperas were imported before gm sold off opel and vauxhall to psa now stellantis
2024-04-10,Uvm-FxufxP8,isnt this a compliance vehicle so they can continue to sell 100k pickup trucks and suvs
2024-04-11,Uvm-FxufxP8,compliance vehicles should be judged on its own merits still a vehicle
2024-04-10,Uvm-FxufxP8,leasing a vehicle is the most expensive way to operate one facts are your friends
2024-04-10,Uvm-FxufxP8,lease happens to qualify for ev tax credit which most lease companies pass on if you buy you need to comply with income limits to qualify for federal ev tax credits
2024-04-10,Uvm-FxufxP8,for the poors yes but if you have the money its not like youre not getting any benefits and also some lease deals are too good to pass up like the current deal on ioniq 6s
2024-04-10,Uvm-FxufxP8,thought its built in poland on their stellantis factory but smart people corrected me already turns out in italy good review
2024-04-10,Uvm-FxufxP8,in california this car is a much better deal in the big cities than toyota mirai by driving which you might not find hydrogen for refueling due to closing broken out of order stations this one can be charged overnight even from a regular outlet
2024-04-10,Uvm-FxufxP8,the answer to the question in the title is in your tfl studios the original fiat 500 bought to be as a cool decoration so if original can be a show off why new one shouldnt be used as a real city commuter
2024-04-10,Uvm-FxufxP8,it was never a gas pedal what car is powered by gas
2024-04-10,Uvm-FxufxP8,its not horse power either now how do you like those apples
2024-04-10,Uvm-FxufxP8,love it its actually affordable and functional at the same time short range means less expensive and less charging time which is good for short trips which is what evs are good for
2024-04-10,Uvm-FxufxP8,nevco8774that citroen ami is a joke this fiat 500 is a proper ev that doesnt lug around a huge expensive battery like a tesla nice charming ev maybe the only ev with charm
2024-04-10,Uvm-FxufxP8,nevco8774lots of ugliness definitely agree😂
2024-04-10,Uvm-FxufxP8,any car can make short range trips you dont need to spend 35000 on an affordable ev
2024-04-10,Uvm-FxufxP8,nevco8774 who said anything about 23 year old car or clunkers 35000 is 2x the price of basically any new model subcompact ice car
2024-04-10,Uvm-FxufxP8,nevco8774 there are many many decent ice cars for well under 35000 besides that setting decent as a standard when talking about a fiat is rather humorous
2024-04-10,Uvm-FxufxP8,nevco8774 then why is any of this relevant to you
2024-04-10,Uvm-FxufxP8,nevco8774 the gas version of the last generation fiat 500 was under 17000 now that the 500 is ev only its more than doubled in price
2024-04-10,Uvm-FxufxP8,allentechpt9026true the ice cars are cheaper but im speaking to those who look for an ev this would be the best ev because its small quick charging and doesnt carry a huge expensive battery for long trips evs in general should be for short daily driving and this 500 fits that category well
2024-05-13,Uvm-FxufxP8,nevco8774it might have a higher dc charge rate but since the bolt has a bigger battery charge times are about the same to get the equivalent of 100 miles in both
2024-01-25,Uc4h9AgdNqw,i like it i like the headlamps and the simple design of the car wish these were more popular in los angeles uber and los angeles need to make these robo taxis
2023-11-08,Uc4h9AgdNqw,i dont know if youre really short or if the car is really tall
2023-09-26,Uc4h9AgdNqw,i absolutely love fiats i live in the us my first car was a little red fiat and my second vehicle was a 2015 ev fiat i like them a ton because theyre just so weird and quirky but they do it in a way that is stylish i really want to continue owning a fiat even just as a secondary fun car but i feel like they really need to commit and find a niche to fill right now the entry level sub compact ev market is up for the taking its insane they dont capitalize on it like legitimately 52000 for any car that offers this range and level of materials etc is going to flop regardless of brand or design the chevy bolt here in the us has 270 miles of range at 27000 there is no way they are going to compete with that paying almost 200 more you still receive plastic molded interior less range and essentially just a different design language to top it all off fiat has no where near the support and repairability of something like chevy thats a big deal because getting them serviced will be annoying and too proprietary
2023-11-06,Uc4h9AgdNqw,52k is equivalent of 338k in usd but yeh its still way overpriced i think stellantis and many legacy automakers have deliberately overpriced their evs because they want to keep sales low and high profit as they certainly their ceo at least are clearly antiev and are intent on slowing down the transition away from ice cars as long as possible it simply cannot cost anywhere near the asking price to make a small 2 door car with a 37kwh battery and 87kw motor this strategy will ultimately backfire imo
2023-11-15,Uc4h9AgdNqw,fangitjoe youre not referring to former ceo marchionne are you he was antiev but died five years ago stellantis like most car companies knows electric is the future
2023-11-16,Uc4h9AgdNqw,apexerman1 tavares will say electric is the future on one day and say electrification is impossible on the next httpswwwyoutubecomwatchvkaggr1mcqqy
2023-09-25,Uc4h9AgdNqw,this car is now being heavily discontinued in the uk it was far too expensive when launched and the new electric mini is likely to take the majority of sales in this category
2023-09-24,Uc4h9AgdNqw,i like everything except the headlights swap them for the proper full rounds and maybe touch up the grille shape and its perfect
2023-09-22,Uc4h9AgdNqw,im pretty sure if people are silly enough to spend that much on cars they dont question the hard plastics of the interior i dont know why australian car reviewers always mention it
2023-09-21,Uc4h9AgdNqw,way too expensive id prefer a tesla model 3 every day
2024-03-14,Uc4h9AgdNqw,thats more expensive than this car and repairs on that thing will be as insane
2023-09-21,Uc4h9AgdNqw,im review cars guys
2024-06-02,R-NFILq5hhA,tom i have enjoyed your content for many years now and yes you should have over 1m subscribers in order to achieve that however you likely need more content 2x or 3x per week with more variety comparison tests longterm vehicles etc and take advantage of martin let him share his feedback at the endcould be an interesting contrast to your own views also werent you supposed to buy a cadillac lyriq or similar ev was looking forward to hearing your decision
2024-06-03,R-NFILq5hhA,hard to pump out that kind of volume and keep the quality up martin does the occasional cameo thats it still thinking about an ev but waiting until fall now focusing on my daughters wedding
2024-06-02,R-NFILq5hhA,get a model 3 standard with the tax credit and it will cost the same have far greater range and be far far safer
2024-05-27,R-NFILq5hhA,bang for buck is way too low paying 34k for cute and attitude seriously reliability get a small real car from a real maker
2024-05-25,R-NFILq5hhA,its an extremely tough sell at 34000 this one is strictly for the die hard fiat fans
2024-05-25,R-NFILq5hhA,im convinced that prices will drop
2024-05-25,R-NFILq5hhA,shame because its such a cool car for the right use case but that price yikes
2024-05-20,R-NFILq5hhA,i like this car and believe it will sell well much better than the gas version or older e version we need more cars like this for the daily commuter
2024-05-20,R-NFILq5hhA,what this needed was a hybrid engine adding to the battery range imo more hybrids are needed in the mktplace
2024-05-17,R-NFILq5hhA,great alternative to the mini se and bmw i3 ev city cars for the win
2024-05-17,R-NFILq5hhA,this is the best looking electric car ever
2024-05-15,R-NFILq5hhA,at 34k this is only 6k less than a tesla model y which is probably 3 times the size with 300 miles of ev range
2024-05-13,R-NFILq5hhA,some of these are already seeing significant discounts making them serious contenders vs mini se your review is the best of any vehicle i have ever seen and incredibly engaging while providing all the ammo i need to sell it to my wife thanks for the presentation
2024-05-13,R-NFILq5hhA,everyone is lying to you tom surprised you have the subscriber count that you do quit whining about it
2024-05-12,R-NFILq5hhA,i mean the tesla model 3 will be eligible for the tax credit soon and then you can get a huge amount more car for less than 2000 more but sure it is cute
2024-05-11,R-NFILq5hhA,150 miles dang thats about the gas powered fiats lasted until repairs were needed 😊😊😊
2024-05-11,R-NFILq5hhA,cars im considering for next year this volvo ex30 and the mini se if they come out with a mini convertibledone deal
2024-05-11,R-NFILq5hhA,put a gas engine in it and i would buy it i love small hatchbacks
2024-05-11,R-NFILq5hhA,perfect city car hope cars like this get more popular
2024-05-11,R-NFILq5hhA,are americans ever gonna see the variety of evs or only the expensive in europe and asia you can buy evs starting at 10k
2024-05-11,R-NFILq5hhA,are you talking about the citroen ami its effectively an enclosed golf cart it would never pass american crash standards and americans would never buy anything that small or slow pretty much the same for any of those european cars even the chinese sourced ones that are under 25000
2024-05-11,R-NFILq5hhA,drivencarreviews renault peugeot vw bmw mercedes all kind of amazing lightweight city evs
2024-05-13,R-NFILq5hhA,drivencarreviewsa couple of weeks ago i saw an actual golf cart with a license plate on a suburban road
2024-05-11,R-NFILq5hhA,34000 what a ripoff not to sell limited range and just tiny maybe if sold at 19000 then might sell a few
2024-05-10,R-NFILq5hhA,i think the mini countryman se all4 will provide little more room and a longer body plus it looks nicer inside this 500e is too small for my taste in cars
2024-05-10,R-NFILq5hhA,the url for your quoting service is wrong drivenquotes vs quotesdriven
2024-05-10,R-NFILq5hhA,this is just as laughably bad as the original e500 worthless at any speed and please morons who buy this usually birdbrain shopaholic auto illiterate females who appreciate its ease of parking downtown do not have an accident i in one the other driver will survive but you sure as hell will not ps this is twice as expensive as such a pos should be
2024-05-10,R-NFILq5hhA,electric garbage the hybrid is much better and with the fuel efficiency it makes no sense to use this
2024-05-10,R-NFILq5hhA,fiat you berry phunnie😂
2024-05-09,R-NFILq5hhA,the problem with all the european small electric car is too expensive where its cant compete with china made which cost a few grand
2024-05-09,R-NFILq5hhA,fiat has a terrible quality rating by numerous legitimate consumer groups buyer beware
2024-05-09,R-NFILq5hhA,the one disincentive to buying electric cars in places like the state of georgia they have an alternative vehicle fuel tax of 21087 a year if you dont drive that many miles per year this is a total ripoff and yet the governor claims he is trying to promote evs i have a gasoline powered fiat 500 abarth and the parts and the cost of running that car is almost nothing plus it only cost 17000 i fill up once a month 10 gallons
2024-05-09,R-NFILq5hhA,this car is too expensive you could buy a civic si with money to spare for the price of this thing
2024-05-09,R-NFILq5hhA,its too damn expensive this will cause its demise and fall like smart car i can buy tesla model y with this price
2024-05-09,R-NFILq5hhA,would be the perfect car to own for city driving for around 15k grand at over double that price its a no no car there is just too much thats far better in the used market for that money
2024-05-09,R-NFILq5hhA,awesome head the previous gen theyre a blast to drive
2024-05-09,R-NFILq5hhA,love this would love it more if they could shave 10k off the price thank you for todays video
2024-05-09,R-NFILq5hhA,im glad fiat is back in the game with a new 500 and this one is as cute as a button
2024-05-09,R-NFILq5hhA,i think fiat made a bad decision by not giving you a loaded version to review tom this is the only city car with level 2 autonomous driving its a traffic jam star
2024-05-09,R-NFILq5hhA,what is your opinion between this fiat 500 e and the mini cooper se
2024-05-09,R-NFILq5hhA,really like this car even though it doesnt meet my needs with a family but i would recommend it to a friend especially given the previous 500e was probably fiats most reliable car ever also thanks for not being bought by big charger most car reviewers say everyone has to get a level 2 but these city focused cars are well suited to be charged with a regular wall outlet since id bet the vast majority dont go more than 40 miles per day
2024-05-08,R-NFILq5hhA,cute but 35k and fiats perceived reliability just is a no go looking forward to see what sales figures on these end up being
2024-05-08,R-NFILq5hhA,thank you for reviewing a vehicle with the appearance and the size of a normal car not a humongous suv or a pickup truck as much as i like the 500 styling it is a very niche car probably will be great for downtown london or paris maybe for san francisco as well one third of new vehicle registrations in sf are evs but 35k fifteen years ago one could buy a subcompact for 15k returning 3035 mpg and keep extra 20k for movies and night clubs fiat itself stopped selling gasolinepowered 500 in the us bring back the old times ps tossible
2024-05-08,R-NFILq5hhA,i like your car reviews and your personal comments are
2024-05-08,R-NFILq5hhA,for 10k less you can buy a toyota corolla hybrid with more than double the range and probably double the residual value tom you really loose credibility when you pitch something like the 500e as a good city car if you put your ev bias aside youd have given this nothing but a big red light
2024-05-08,R-NFILq5hhA,the right tool for the job doug corolla hybrid isnt nearly as fun to drive harder to park and lacks personalty thats fine for many traditional buyers my bias is towards cars that nail their mission ice or ev i enjoyed my time in the 500e so did my passengers something i pay attention to value is different for every buyer ask anyone choosing between a tahoe and escalade
2024-05-08,R-NFILq5hhA,a city ev with decent charging and for a city ev very good range nice yes its small but ummmm city car missed the price and went back to the beginning for it 34k really there are a lot of used bolts and leafs out there seems like the price is gonna cause sales to be light i might be wrong i remember time tunnel james darren lee meriweather
2024-05-08,R-NFILq5hhA,bolt and leaf especially used are great values they lack the personality of the fiat some will pay for that
2024-05-08,R-NFILq5hhA,tom if you want 1233 a foldflat front passenger seat toyota will be happy to sell you one with their two door tacoma that has to be the craziest location for one in the whole industry
2024-05-08,R-NFILq5hhA,foldflat front passenger seat foldflat rear bench and a separately opened rear window 2003 toyota matrix imho one of the best compact cars ever
2024-05-08,R-NFILq5hhA,tinleadhammer as the owner of a 2005 pontiac vibe it is hard for me to disagree😉 on a serious note it is irritating to see features like the foldflat front seat and 402040 second row seats disappear from the industry
2024-05-08,R-NFILq5hhA,contrary to misinformation electric cars are becoming more popular tom voelk all is forgiven we all misspeak from time to time still a great channel and will remain a subscriber
2024-05-08,R-NFILq5hhA,043 that ghost of the exceo should go lie down and rot he singlehandedly stunted fiat for 8 years that survived mostly on 500 and panda revenue if not the massive that he aimed to be there wouldve been years more rd and this 500e couldve been achievable at the same price or less before 2020 isnt that not a problem
2024-05-08,R-NFILq5hhA,coming from ireland europe 157 absolutely fk bn btw he is an absolute pox who should not be associated in any good faith or light theres a lot of potential in the 500e it is unfortunately tailored as the familys fourth car to rival a mini it is unfortunately not accessible enough even as a 24kwh in eu there should me a 2832kwh battery option and definitely a 16kwh twinair rex it should come with a giardinia estate there should be a panda thats more practical and affordable based on the same architecture of the 500e
2024-05-08,R-NFILq5hhA,sweet little car
2024-05-08,R-NFILq5hhA,meeh just put back the gas engine in it
2024-05-08,R-NFILq5hhA,how can you not smile looking at this little thing when i visited rome two months ago 500s were everywhere and it really added to the ambiance im curious as to whether the fed tax credit for leasing is still factored in if you were to buy out the lease im a complete knob when it cones to leasing so i have no clue how that works
2024-05-08,R-NFILq5hhA,as a happy owner of two fiats id really like to see the company sell the 500e here as a mainstream product like the old 500 not drop special editions on us once or twice a year as they currently plan to do stellantis markets fiat here in the us as an upmarket brand but honestly if they brought vehicles here like the tipo and panda and positioned fiat as a hipper budgetfriendly alternative they could generate sales that would otherwise go to the likes of toyota and honda
2024-05-08,R-NFILq5hhA,its a fantastic car for city everyday useplus its an ev
2024-05-08,R-NFILq5hhA,i live in the uk and these are far from rare here the range is no issue for most i mean be realistic most usa commutes are 40 miles at most just plug back in when you get home like you do with your phone and youll be fine really hope this sells well for fiat
2024-05-08,R-NFILq5hhA,americans use their vehicles quite differently but yeah it would work fine for many singles and couples
2024-05-08,R-NFILq5hhA,fiat fix it again tomorrow
2024-05-08,R-NFILq5hhA,very nice looking car but only 149 miles not sure americans will pay that high price for a car that doesnt travel past 200 miles on a single charge
2024-05-08,R-NFILq5hhA,yup its for a specific buyer its not like fiat plans to move 100k in the us
2024-05-08,R-NFILq5hhA,drivencarreviews thats a great point didnt think about the volume they plan on selling
2024-05-08,R-NFILq5hhA,putting that new charger to work nice tom
2024-05-08,R-NFILq5hhA,stellantis probably doesnt expect big sales numbers with this 500e in the us they do sell well in europe where this car makes sense if you would drive in france a rav4 or rogue will feel too clumsy and big for parking spaces and small roads not to mention underground parking where a rav4 will curb the wheels and scrape the bumpers on the first go anyone who has been to paris or rome probably has seen what parking on a small street looks like also a small electric car has smaller car tax and sales tax which favors smaller economical cars to me 500e is part of fiats identity they make those smaller cars because even though it isnt profitable it marks the identity of the brand
2024-05-08,R-NFILq5hhA,the inly thing i hate is the 20mph thing lmao its too corny for me😂 this is coming from a dude whos owned 2 fiats i have ny limits too
2024-05-08,R-NFILq5hhA,fwiw my wife couldnt hear it kind of faint had a hard time micing it
2024-05-08,R-NFILq5hhA,i had a 2015 500e it only had like 80 miles of range if we had 150 it would have easily covered every single trip even for longer drives
2024-05-13,R-NFILq5hhA,yep same here but my chevy bolt has over 200 miles of range minus the fiat style for me range won out in the end
2024-05-08,R-NFILq5hhA,i agree with what others said about this compared to a new or even used new leaf or mini se ev when the 1st fiat 500e in 2014 chryslers chief executive sergio marchionne 500e famously said to an audience at the brookings institute i hope you dont buy it because every time i sell one it costs me 14000 im honest enough to tell you that if i recall correctly the 1st generation sold so poorly that fiat had to severely discount them 10k i have an acquaintance in soca who bought one for a commute that fit in its range and it was amazingly cheap to buy and drive back then at this price with this range even though it is a big improvement over the 2014 models 84 miles and lack of dealer network it looks to me like this is still a money losing proposition for fiat
2024-05-08,R-NFILq5hhA,insanely poor value its 414month vs 330month for tesla model 3 with 271 mile range what kind of a review is this hopefully the audience is smarter and does their own research
2024-05-08,R-NFILq5hhA,ill add a half dozen folks that asked about the fiat liked the fact that this was not a tesla and didnt blink at the price
2024-05-08,R-NFILq5hhA,i get that its cute but not a good value its worth about 25k given the competition i suspect fiat will be discounting heavily or perhaps they dont care since its a low production volume compliance car for them idk a used bmwi3 or late model 500e might be a better value
2024-05-08,R-NFILq5hhA,34000 is this fiat joke
2024-05-08,R-NFILq5hhA,drivencarreviews i know which one we will get first
2024-05-08,R-NFILq5hhA,beautiful car crazy that it took so long to come to our shores and we dont even get all the options in europe its got a beautiful panoramic roof great review as always tom
2024-05-08,R-NFILq5hhA,ive added this one to my subcompact ev listamazing
2024-05-08,R-NFILq5hhA,i have been watching you for years and enjoy your reviews hope your summer goes well how about a mini jcw
2024-05-08,R-NFILq5hhA,scuderia was able to retrofit a 200 mile battery pack into the old 500e why is the new pack small
2024-05-08,R-NFILq5hhA,cost bigger batteries cost a lot more also its a city car it doesnt need to go 300 miles on a charge
2024-05-08,R-NFILq5hhA,hey tom would it be more appropriate to suggest charging speeds in terms of miles of range per hour so a 120v wall outlet is 3 or 4 miles per hour and l2 closer to 30 miles people can then gauge that to how long they usually park overnight so maybe 3040 miles recharged daily on a wall socket its less daunting to think about that way imo
2024-05-08,R-NFILq5hhA,perfect ev for city commuters and tight parking my commute is 5 miles in la traffic and my workplace has free chargers
2024-05-11,R-NFILq5hhA,5 miles get an ebike
2024-05-18,R-NFILq5hhA,this cars ice brother couldve been bought in 2019 for 12000 here in europe that someone buying city microcar for 36000 usd finds it perfect tells us that we live in alternative universes
2024-05-18,R-NFILq5hhA,msjl6dlyep the most brainwashed and gaslighted people on the planet even on the flat earth 😉
2024-05-18,R-NFILq5hhA,msjl6dlyou are absolutely right bro even a stupid leaf blower that costs 1295 at aldi in germany costs 3999 dollar at aldi in america
2024-05-08,R-NFILq5hhA,its about 7k too expensive before the tax credit on the lease if this was high20s plus the lease credit itd be unstoppable as a second or third car for a family 149 miles is plenty for the type of driving this will be used for
2024-05-08,R-NFILq5hhA,a city ev in a city where there are no places to chargeevery major city in the usa
2024-05-08,R-NFILq5hhA,some major cities have plenty of places to charge others well its coming and pretty quickly
2024-05-08,R-NFILq5hhA,not sure where you live but ive never had an issue even when i didnt have l2 charging still best to charge at home
2024-05-08,R-NFILq5hhA,congratulations on the level 2 charger at your home
2024-05-26,R-NFILq5hhA,to me having a l2 at home is a must for ev drivers
2024-05-08,R-NFILq5hhA,200 mile range and the previous generations convertible top would really tempt me with that top down youd probably be back around 140 mile range
2024-05-08,R-NFILq5hhA,i only drive 50 miles a month would love to have this car for 26500 great price
