URL,Timestamp,Title,Content
https://www.speakev.com/threads/1st-time-buyer-price-related-question.151669/post-2849810,2020-07-08T14:51:09-0400,1st time buyer(price related question),"Hello all, I am new to the EV world just recently stumbled upon the concept as I was browsing for my next potential vehicle purchase. So as I'm new to the EV scene, I've been doing my research and watching a lot of youtube videos and I've come to settle on a potential buy. The Nissan leaf caught my attention when I was comparing it to a 2017 fiat 500e and a 2016 Volkswagen e-golf. A local dealer has a used 2017 nissan leaf s with around 6,000 miles for around $13,000. Now the whole reason for this post, is this a good price for a first used EV? What was the price of your first EV (including year and make)?"
https://www.speakev.com/threads/so-long-and-thanks-for-all-the-tips-help.150146/post-2812513,2020-04-10T14:35:12-0400,So long and thanks for all the tips & help,"Drove my GTE for the last time today. The 4yr lease is now up and it will sit on the driveway until the leaseco can come to get to it. 
So it's going to tease me .... 
A big thank you to all those who answered my Qs, helped with tips of their own or just brighten our days with their wise-cracks and gentle side digs. 
I am going to really miss the temptation of pressing the GTE button, of pressing the Climate OFF button, and of the course the temptation of changing the GOM display for the trip distance. Been there, got several tee-shirts, and spent way too many hours trying to get the electrons to last as long as possible.
It's been a fab car that I have REALLY enjoyed having. I wanted the drop the household fuel bill as the main getting-reason, and it did that on the 50k miles I put on it, saved us loads, helped by at least half my charging being at freebies in the local area/workplace. 

We'll drop to a single car household for the next few months. 
My employer has decided to cancel its own car scheme I was in , so deciding now about whether to get a secondhand BEV or lease small new(without a deposit).   c19 and other life events now mean a different strategy likely, but I am looking sideways at the coming Fiat 500e. 

Going to be a cold winter without preheat, I know it !!!"
https://www.speakev.com/threads/kia-niro-vs-hyundai-kona-which-one-should-replace-my-ice-vehicle.130564/post-2430324,2019-02-10T02:54:34-0500,Kia Niro vs Hyundai Kona...which one should replace my ICE vehicle!?,"Disclaimer: I'm posting an almost identical post on the Hyundai Kona forum, so apologies if you've already seen this.

Brand new to this forum, but proud owner of a 2013 Fiat 500e and the unfortunate, current lessee of an ICE vehicle. I am currently living in Texas (happened to find the Fiat 500e at the local CarMax in 2016 with only 8000 miles on it!), which makes my EV enthusiasm a bit difficult to say the least. My lease is ending soon and my rabbit-hole of a search for an EV to replace my current car has led me to two finalists, the 2019 Kia Niro EV and the 2019 Hyundai Kona EV. I've been in touch with Hyundai and Kia dealerships and done quite a bit of research on these vehicles, but am struggling to really differentiate these cars from one another.

The 2019 Kia Niro EV is expected to be delivered to select Texas Kia dealerships in early 2019, as per my conversations with several dealerships. The 2019 Hyundai Kona EV, on the other hand, was not going to show up in Texas at all...and multiple dealerships had told me that I would not even be able to order one to be delivered, so I figured my decision was made for me.

BUT THEN

I saw this article: Hyundai Will Satisfy U.S. Hunger For Kona Electric that says that, although California and other ZEV states will be the only states that receive deliveries of the car, Hyundai will ship the 2019 Kona EV to dealers in non-ZEV states if there is a ""sold order"" in place.

So it looks like I have a choice again. I'm ultimately planning on test-driving both vehicles (out of town weddings are a good a time for a test-drive as any, right?), but wanted to see if there was anything else any of you had heard, seen, read, experienced that would lead you to recommend one vehicle over the other?

Thanks in advance, appreciate the help!"
https://www.speakev.com/threads/hyundai-kona-vs-kia-niro-which-one-should-replace-my-ice-vehicle.130562/post-2430312,2018-11-15T17:11:48-0500,Hyundai Kona vs Kia Niro...which one should replace my ICE vehicle!?,"Disclaimer: I'm posting an almost identical post on the Kia Niro forum, so apologies if you've already seen this.

Brand new to this forum, but proud owner of a 2013 Fiat 500e and the unfortunate, current lessee of an ICE vehicle. I am currently living in Texas (happened to find the Fiat 500e at the local CarMax in 2016 with only 8000 miles on it!), which makes my EV enthusiasm a bit difficult to say the least. My lease is ending soon and my rabbit-hole of a search for an EV to replace my current car has led me to two finalists, the 2019 Kia Niro EV and the 2019 Hyundai Kona EV. I've been in touch with Hyundai and Kia dealerships and done quite a bit of research on these vehicles, but am struggling to really differentiate these cars from one another.

The 2019 Kia Niro EV is expected to be delivered to select Texas Kia dealerships in early 2019, as per my conversations with several dealerships. The 2019 Hyundai Kona EV, on the other hand, was not going to show up in Texas at all...and multiple dealerships had told me that I would not even be able to order one to be delivered, so I figured my decision was made for me.

BUT THEN

I saw this article: Hyundai Will Satisfy U.S. Hunger For Kona Electric that says that, although California and other ZEV states will be the only states that receive deliveries of the car, Hyundai will ship the 2019 Kona EV to dealers in non-ZEV states if there is a ""sold order"" in place.

So it looks like I have a choice again. I'm ultimately planning on test-driving both vehicles (out of town weddings are a good a time for a test-drive as any, right?), but wanted to see if there was anything else any of you had heard, seen, read, experienced that would lead you to recommend one vehicle over the other?

Thanks in advance, appreciate the help!"
https://www.speakev.com/threads/additional-batteries-on-a-trailer-to-extend-range.71993/post-1263809,2017-09-11T08:35:29-0400,Additional batteries on a trailer to extend range,"Hello all,

I am the very happy owner of a zippy Fiat 500e, my first EV, wonderful to commute and drop the kids off at school 5 min away.

I settled on keeping my good old and reliable ICE Dodge minivan to pull our motorcycle trailer for week end outings. It really is oversized for this usage and I was thinking of replacing it with a RAV4 EV with a hitch.

But... range and range reduction with the additional constraint of the (relatively light) trailer with 3 dirt bikes on it. I would be lucky to get a total of 60 real miles (guestimate) total for the full equipage, which really puts us right under what is needed to go to the nearest track and back...

But, pulling a trailer means that I can add things onto it, like... extra batteries for the Rav4 EV and may be get to a point where, even with the extra weight, I could extend the range sufficienty for our escapades.

Before getting into efficient frontier calculations (I wil need to research the data first), I wonder if anyone here has experience with adding extra batteries to their EV.  

Looking forward to learning.

Thank you,
E"
https://www.speakev.com/threads/sold-zoe-22kwh-16-plate-14k-miles-reduced-to-%C2%A35-650.159222/post-3018649,2021-05-20T09:57:59-0400,"SOLD: Zoe 22kWh 16 Plate, 14k miles, Reduced to £5,650","Hi

Having joined the EV revolution in 2016 with Zoe, and gone fully electric with the M3 as the main car, our Zoe is due for replacement with a 500e. Price reduced as the Fiat is ready.

Private Sale. Owned since new and full dealer service history. Just ticked over 14k miles, so plenty of life left! Battery on minimum rental of £49pm.

This is a Dynamique Nav r240 version. Comes with satnav, reversing cam, Bluetooth, cruise control etc.

located in Chester."
https://www.speakev.com/threads/banana-box-test.135330/post-2538212,2019-02-28T06:28:42-0500,Banana box test,"Bjorn's standard cargo test.



Boot: 6
With seats down and frunk: 17

The number was limited by the somewhat awkward shape of the boot area and narrow opening.

For comparison:

VW e-Crafter: 156/156
Nissan e-NV200: 50/50
Model X 5 seater: 10+1/28
Model S pre-facelift: 8+2/24
Model X 6 seater: 9+1/23
Audi e-tron: 8/23
Kia e-Niro: 8/22
Model S facelift: 8/22
Nissan Leaf 2018: 7/21
Kia Soul EV: 6/21
Jaguar I-pace: 6/20
Hyundai Ioniq: 6/18
Nissan Leaf 2013: 5/18
Opel Ampera-e: 5/17
Tesla Model 3: 6/17
VW e-Golf: 5/16
Hyundai Kona: 5/16
Mitsubishi i-MiEV: 3/16
VW e-up: 4/14
BMW i3: 4/14
Fiat 500e: 1/8"
https://www.speakev.com/forums/EV-Classifieds/?prefix_id=1,2019-04-01T05:45:41-0400,N/A,Content not found
https://www.speakev.com/threads/how-the-other-half-live-fiat-500-83-per-month-in-the-us.7428/post-102529,2015-03-18T17:40:58-0400,How the other half live (Fiat 500 $83 per month in the US),"Although the CEO of Fiat says he is losing money on every one, reports would suggest it would sell like hot cakes in many markets  but is only a compliance car at the moment.

The following link 100-Plus Racers Just Bought Fiat 500e Electric Cars suggests that for around £750 down and £55 a month you can have the lovely Fiat 500 EV.

Can you imagine how many would be snapped up at that price in the UK!"
https://www.speakev.com/threads/national-drive-electric-week-2016-09-10-to-2016-09-18.19950/post-352923,2016-10-04T14:21:35-0400,National Drive Electric Week - 2016-09-10 to 2016-09-18,"So...  We still call it National Drive Electric Week, even though there are a lot more participants ex. USA...

New Zealand for one seems to have gone ""gangbusters"" this year.

I just went to the first one in my local area, Diamond Bar and decided to write a blog-post on it.

Ran across a really cool Smart ED -

IMG_3293 by Dennis Pascual, on Flickr

Also, all sorts of participants, including the Fiat 500e that Fiat has still refused to export to a market that it would really thrive in (Europe and the UK, for one.)

IMG_3300 by Dennis Pascual, on Flickr"
https://www.speakev.com/threads/a-complete-list-of-evs.2813/post-28063,2015-03-12T09:33:38-0400,A complete list of EVs,"OK folks.

As requested here: https://speakev.com/threads/car-identification-in-profile.2805 and considered many times I'm going to add an option to enter the EV you own or have on order, so it will show under your avatar on posts and many some other places.

To do so I'll need help listing the Electric Vehicles available (and previously available) here (the UK) and in the US (where most of our traffic currently comes from) so I can make sure I cover as many bases as possible.

I COULD make it open text, but I'd like to try and be a little more organised and make it easier and quicker for people to fill out.

So, please help me by sharing your knowledge of EVs available to buy in any significant numbers below.  ANYTHING with a plug counts for me, so Prius Plug-in and the like are IN, also those that are confirmed to be released but not yet on the market are in so far as I'm concerned.

Four wheels or more:

Audi A1 e-tron

Audi A3 e-tron
Audi R8 e-tron
BMW ActiveE
BMW i3
BMW i8
Bolloré Bluecar
BYD e6
Citroen Berlingo électrique

Citroen C-Zero
Chery QQ3 EV
Chevrolet Volt
Chevrolet Spark
Coda Sedan
Enfield 8000
Fiat 500e
Fisker Karma
Ford Focus Electric
Ford C-MAX Hybrid Energi
Ford Fusion Energi
Ford Ranger EV
GM EV-1
Honda Fit EV
Kia Soul EV

Mercedes B-Class Electric Drive
Mercedes SLS AMG Electric Drive
MINI E
Mitsubishi i-MiEV
Mitsubishi Outlander PHEV
Nissan e-NV200
Nissan LEAF
Nissan Choimobi
Opel Ampera
Peugeot 106 électrique
Peugeot iOn
Porsche Panamera SE Hybrid

Renault Fluence Z.E
Renault Kangoo Van Z.E
Renault Twizy
Renault ZOE
REVA G-WIZ

REVA REVAi

Roewe E50
Smart Fortwo Electric Drive
Tazzari ZERO

Tesla Model S
Tesla Model X
Tesla Roadster
Think City
Toyota Prius Plug-in
Toyota RAV4 EV
Vauxhall Ampera
Volkswagen e-Golf
Volkswagen e-Up!
Volkswagen Golf CityStormer
Volvo V60 Plug-in Hybrid
Volvo XC90 T8 Plug-in Hybrid
Three wheels or less:

CityEl

Sinclair C5
TWIKE

I'll keep updating the list, but please shout for your car (or cars you know of) to be added.

You can enter your own vehicle or vehicles in your profile here: https://speakev.com/account/personal-details

At present this is very basic, but I plan to add more funky features and such based on this information as more people begin to use it. 

Thank you all in advance!"
https://www.speakev.com/threads/a-hot-hatch-battery-electric-vehicle.3651/post-40440,2014-09-07T06:38:04-0400,A hot hatch battery electric vehicle?,"Having driven the eGolf for a short while recently (don't ask) I was mightily impressed, it felt like a nippy Golf without the noise, was lovely.  Having gazed longingly from afar at the Fiat 500e.  Having been bewitched by my time driving the MINI E all those years ago. Having spent far too many hours of my life sprinting down country lanes and nipping across roundabouts I have to wonder...

Where's our hot hatch battery electric vehicle?

Surely this could/should/would be one of the key ice-breakers in terms of EV adoption.  Get people in a small(ish) EV with good performance and decent range... but most importantly compact and quick, and I'm sure you'll win ever more hearts and minds.

Am I mad in thinking this is a market that could really, really benefit from BEVs?  I mean they already claim them as city cars, the hot hatch is only one step beyond that surely?"
https://www.speakev.com/threads/tesla-consolidates-its-dominance-of-electric-car-market-against-american-and-european-manufacturers.181491/post-3529066,2022-01-02T15:15:23-0500,N/A,"If Tesla are a start up then the rest are doomed, good bye Euro Car industry, We sold out in the UK to Japan, now the rest are selling out to China as they cant compete, oh wait no they have announced amazing clay models to hit the streets in 2026/27, no one else will improve by then so you are all safe."
https://www.speakev.com/threads/what-do-i-want-from-my-next-ev.179288/post-3478992,2016-10-28T14:26:01-0400,N/A,"No one is making or seemingly planning to make the EV I want, so what should the next mass market EV be?

3 or 5 door hatchback ( NOT SUV or Cross over ) bigger than a super mini but smaller than an ID3.  bespoke electric platform not adapted from ICE.
40 - 55Kwh usable battery
5 - 7 miles per Kwh ( don't need 0-62 in 5 seconds )
heated seats & steering wheel 
pre-conditioning 
charge from 20% to 80% in 20 mins
Reversing camera
Aircon not climate control
LED headlights, LED rearlights, fog lights and reversing light
real steering wheel buttons
real buttons for other functions 
Adaptive cruise control
£18 - 25K available end of 2025"
https://www.speakev.com/threads/help-me-pick-a-3rd-ev.182944/post-3562575,2024-02-02T11:08:46-0500,N/A,"Hi! I already have an 2021 Audi ETron and a 2022 Chevy Bolt EUV that the kid is driving, and I’m looking for a third cheap used EV as a spare car. I initially made a large list that included the i3, Soul EV, Leaf, Fiat, but after driving them all I’ve narrowed it down to a 2017 Mercedes b250e and, because I like the Bolt EUV so much, a 2017-2018 Bolt EV Premier. Both have pros and cons. I don’t care that the Merc only has an 87-mile range, as it will only be used for errands around town so the extra range of the Bolt is not meaningful to me. Obviously, the interior and the ride quality of the Merc is way better than the Bolt, but the Merc will be more difficult and costly to repair as time goes on due to the fact that it was a limited specialty vehicle. I don’t even think that all Mercedes-Benz dealers can service a b250e, even here in Southern California. The Bolt would be much easier to maintain, and I actually like the exterior look of the Bolts more than the boring Mercedes. The Merc has better tech than the Bolt. Lastly, Mercedes can be had for a few thousand dollars less than the Bolt EV….here in SoCal used EV prices are still inflated.

TIA…..all thoughts welcome!"
https://www.speakev.com/threads/how-much-are-granny-cables-and-can-you-use-any.166553/post-3484483,2022-02-01T07:51:48-0500,N/A,"Well the cable that comes with mine is in the bag, usually the granny cable is under the boot floor. Will just look when it comes"
https://www.speakev.com/threads/ev-news-rides-again.73921/post-3272454,2018-04-20T18:28:45-0400,N/A,Candela factory tour and first look of C-8 hydrofoil electric boat
https://www.speakev.com/threads/which-ev-have-one-pedal-driving.166435/post-3175026,2022-01-30T15:35:37-0500,N/A,"Hi - 

Question is as per the subject - which of the popular EVs at the moment has what they call ""one pedal driving"" - from what I gather this means that you can set the regenerative braking to such a level that the car will completely stop on its own if you are driving smoothly and anticipating the stopping distances correctly?

Also - does this mean the brake lights come on automatically when you have this enabled as soon as you take your foot off the accelerator?"
https://www.speakev.com/threads/new-fiat-panda-coming-most-affordable-ev.165895/post-3164223,2015-05-12T03:17:54-0400,N/A,"This looks very cool, and is promised to come in cheaper than the 500e.









						Next Fiat Panda aims for 'most affordable EV' title, will slot below 500e
					

Next Fiat Panda aims for 'most affordable EV' title with customizable, clever crossover that will slot below 500e.




electrek.co





I like the modular approach and simplicity.

No word on actual costs and battery size, etc."
https://www.speakev.com/threads/which-ev-have-one-pedal-driving.166435/post-3178570,2022-01-03T12:12:28-0500,N/A,"Javert1969 said: 




            I would like cars like the Kona in the list, perhaps with a * next to them and a comment indicating you have to use a hand control to completely stop the car
        
Click to expand...

Ive had a pretty good look and the list that don't have One Pedal but can stop using the paddle is:

Kona / e-Niro

That is all. 😅


So we now have:

LEAF
i3, Mini Electric, iX3, iX, i4
Tesla
Ioniq 5 / EV6
Chevrolet Bolt (not sold in UK)

Kona / e-Niro ** require paddle for complete stop **"
https://www.speakev.com/threads/ev-news-rides-again.73921/post-3070956,2016-09-26T05:49:14-0400,N/A,The POSHEST electric car ever? Mercedes EQS 450+ review | FULLY CHARGED
https://www.speakev.com/threads/side-charging-evs.160589/post-3046238,2018-12-27T21:28:07-0500,N/A,"I've been a diesel driver for years but have hankered after an EV for a few years, doing my research! A family member might want to buy my low mileage 2015 Dacia Duster diesel car, so I'm seriously pondering what to get now. Whilst I love my gadgets I also dig functionality over style, so what some might see as an ugly duckling, is not necessarily ruled out.

If I kept the diesel as a second vehicle I've been seriously tempted by the Twizy as a fun run around but if I'm selling the diesel, I'll need a far more capable vehicle. My only issue is my driveway is barely the length of a car, there's no gate and it's a busy main road (Southampton's very own Piccadilly Circus), where school children walk past every day. This means any car parked on the driveway needs to be reversed on as reversing out into a busy road is a no-go. This also means any electric car cannot have a charge port on the nose, as the darling little feral, pint sized crotch goblins will snap the plug and charge flap whilst walking by, the moment I turn my back!

So, I'm needing a short list of EVs which have side accessed charging ports. Budget £15-30k ish. Not that interested in PCP or finance unless I can get a discount then pay it off in full soon after, as I usually own a vehicle until it becomes a liability to keep repaired. New or nearly new / ex demo etc. The ones I can think of right now are:


Peugeot e208
Peugeot e2008
Vauxhall Corsa -e
Vauxhall Mokka -e
Citroen E-C4
Citroen Berlingo Electric
Mini Electric (bit small but it is cute)
BMW i3 (do like the styling, but worried BMW aftersales will be costly and painful)
VW ID.3 (do I really want to be a software beta tester for what might be Windows ME on Wheels??)
VW eUP and the VAG siblings (bit small, only 3kw charging on AC I seem to recall)
Skoda Enyaq
Smart For-Two / For-Four (excluded as they don't do DC rapid charge)

Tesla, even 2nd hand sub 30k, are off my shortlist as I can't be doing with a company who are so anti right-to-repair and have questionable build quality.

So, what cars have I missed, if any?"
https://www.speakev.com/threads/living-with-a-corsa-e.152680/post-3389237,2021-12-09T10:24:53-0500,N/A,"sean1001 said: 




            No problem  . A charge to feature would be nice, but I guess the e208/corsa-e is at the 'affordable' end of the market....
        
Click to expand...

 And yet Stellantis do provide just such a feature on the Fiat 500e app. You can charge to a set percentage or stop at a set time. Both things I too want on the Mokka."
https://www.speakev.com/threads/how-should-the-stellantis-forum-be-organised.167930/post-3210496,2022-03-25T04:48:27-0400,N/A,"This is a consumer led forum - not an engineering one.  How many Vauxhall / Citroen / Fiat drivers are even aware of the corporate governance of the owning company?  Why should they care?  In my view - most people will be looking for the brand and car - and that's how it should be organised.  It would be useful to then have a pinned discussion or information note ""that the following cars are similar and you may find useful information here too""."
https://www.speakev.com/threads/top-10-cars-are-mostly-ice.169808/post-3251573,2022-01-03T10:09:54-0500,N/A,"Another strong year for ICE, especially Ford. Given that the cheapest EV, the Vauxhall Corsa-e, is more expensive than a Volkswagen Polo, we desperately need affordable EV models, which the automakers simply refuse to offer."
https://www.speakev.com/threads/another-toyota-ev-article.180140/post-3497947,2023-02-07T06:26:49-0500,N/A,"After the article the other week on Toyota 'whining' about the ZEV requirement in new car sales (it seems a few others, like me, thought it was whining, from a company that had backed the wrong horse, and not done enough on 'pure' BEV/ZEV vehicles), here they are, saying they're going to be fine (but a few years in the future, so jam tomorrow)









						Toyota predicts 620-mile range for EVs by 2027 after battery breakthrough – Car Dealer Magazine
					

Toyota says EVs should be capable of driving for up to 620 miles on one charge in just a few years and they'll be cheaper, too. That's thanks to a



cardealermagazine.co.uk





Anyone want to bet against my prediction that, come the end of next year and the massive fines they'll be getting asked to pay for not selling enough EVs, they'll be trying to claim that they shouldn't have to pay as this is 'in development' ?

It's like the late 1980s and cold fusion ..."
https://www.speakev.com/threads/4-months-so-far-for-replacement-body-panels-and-still-waiting.176906/post-3420555,2019-05-08T07:11:30-0400,N/A,"Our Fiat 500e (red) sustained front body damage on December 31st last year. Car body repairers still waiting for delivery of bonnet and front bumper from Fiat almost 4 months later. Luckily it is still driveable and roadworthy all be it with an unopenable bonnet.  If it had been undriveable it would still be off the road. 
Serious delay issues if you have an accident in one of these."
https://www.speakev.com/threads/ev-news-rides-again.73921/post-2851174,2016-06-24T09:07:47-0400,N/A,Fiat 500e Review
https://www.speakev.com/threads/fiat-app-do-i-need-to-pay-for-connect-plus.183992/post-3588060,2014-06-08T04:26:00-0400,N/A,"Hello,

I picked up this 2023 Fiat 500e Icon edition yesterday, and want to get it working with the Fiat app. I have done this, but while the car shows up, it doesn't show very much. I appear to have a'Connect ONE' subscription until 2033, but wonder if I have to buy the Connect PLUS annual sub in order to see such info as battery state of charge etc.?

Can anyone please advise?

Cheers,

Eugene"
https://www.speakev.com/threads/do-i-need-a-smart-phone-to-own-an-ev.181573/post-3531255,2023-11-24T18:10:52-0500,N/A,"Evening, I'm considering moving to an EV and am wondering if I definitely need a smart phone? I'm not that tech savvy, just got a old school phone. Thanks."
https://www.speakev.com/threads/is-the-megane-not-selling.178230/post-3452094,2020-02-18T15:24:21-0500,N/A,"I have a Launch Edition and was well and truly P155ed off when the car eventually arrived because we simply didn't know what it would fitted/removed from the car that toured UK dealers. But, when the first car came to my dealer, 1 short test drive convinced me I hadn't made a mistake.

The price is high, but then I'd come from a 60K car.

However, owning it for 6 months, I have to say it's brilliant, yes the lights could have more tech, but it drives and hadles superbly, the Infotaintment and apps work. Something that my two previous EV's had issues with.

My dealer seems to have a couple on site. 

Tesla have definitely thrown a spanner in the works and I wouldn't hesitate to consider the Volvo EX30 dual motor, which is slightly more expensive, but the stumbling block would be my wife, she doesn't like Volvos.  Do I really need 0-62, in 3.6 seconds, maybe, maybe not. 

It's not my problem, it's Renaults and the Dealers, unless potential customers get in and drive these cars, they won't realise how good they are."
https://www.speakev.com/threads/4-months-so-far-for-replacement-body-panels-and-still-waiting.176906/post-3442524,2019-05-08T07:11:30-0400,N/A,"Our Fiat 500e (red) sustained front body damage on December 31st last year. Car body repairers still waiting for delivery of bonnet and front bumper from Fiat almost 4 months later. Luckily it is still driveable and roadworthy all be it with an unopenable bonnet.  If it had been undriveable it would still be off the road. 
Serious delay issues if you have an accident in one of these."
https://www.speakev.com/threads/cheap-deals-thread.126112/post-3627610,2021-10-27T15:33:50-0400,N/A,"Cheshirecat said: 




            Cheap deal if a cash buyer






						Auto Trader UK - New and Used Cars For Sale
					

Find your next car with Auto Trader UK, the official #1 site to buy and sell new and used cars. Over 400,000 cars online. Simple, easy, quick!




www.autotrader.co.uk





Click to expand...

And it has a cat"
https://www.speakev.com/threads/2017-fiat-500e-on-cars-bids-no-reserve.185908/post-3632981,2024-07-08T13:12:17-0400,N/A,"2017 Fiat 500e Live Now on Cars & Bids with NO reserve!  Auction ends this Friday July  12th 2024 at 3pm. Many, many mods. Come check out more pics and videos on Cars & Bids"
https://www.speakev.com/threads/kids-in-the-backseat.168102/post-3212427,2021-06-18T18:34:36-0400,N/A,"Hi all,

So I have a Kona and love it, the other half loves driving the Kona because of the electric, but doesn’t want one as it’s to big 😅 we were considering a Zoe (she has a Mazda 2 at the moment) but really like the style and quirkyness of the Fiat 500e!

It’ll be a 2nd car so it’s not doing long journeys, but what’s the backseats like for kids? YouTube reviews seem a bit mixed with some people saying it’s fine and others not. We have a 5 year old (in a high back booster) and a 12 year old, but realistically 90% of the time the 12 year old would be in the passenger seat and just the 5 year old in the back (there might be the rare occasion where one of them has a friend in the car as well but that’s a really specific circumstance not the norm). If it was all 4 of us we’d be using my Kona, but for when the other half is doing school runs and the odd trip to town etc, what’s peoples thoughts on the 500e? Anyone here have kids and use the back seats? How do they find it

I do totally understand, the Zoe is going to be more practical… but the 500e is a characterful little car!

Thanks!"
https://www.speakev.com/threads/charging-much-worse-than-it-used-to-be.163433/post-3110705,2014-12-12T07:05:19-0500,N/A,"KenB said: 




            If you live in the Midlands and have a 200ml+ range car you can go anywhere in England ( perhaps not Cornwall) without on route charging just destination.
        
Click to expand...

This is VERY MUCH in the line of thinking of the EVangelists.

""If you commute less than 50 miles every day, and have a driveway, and don't go very far on your holidays, then a BEV is perfect for you THEREFORE BEVs are a good solution for everyone.""

Do you see why?

I will rephrase what you just wrote to make it clear. You said, effectively; ""Everyone should live in the Midlands and have a BEV with more than 200 mile range in winter, then there are no issues on range.""

If i might just point out that not everyone lives in the Midlands and, actually, very few have a >200 mile winter motorway range BEV. So, really, your comment is ... not very useful ..."
https://www.speakev.com/threads/upgrade-fiat-500e-2014-battery-capacity-to-35kw.180309/post-3503170,2023-09-24T05:38:20-0400,N/A,"Hello 👋
I recently changed my battery from 24kw to 35kw but the car does not see only 24 kw
Maintenance guy told me it's need programming for the car to see the full capacity 35 kw

Did anyone know how to do this programming?"
https://www.speakev.com/threads/if-you-think-that-uk-are-the-only-one-pushing-away-the-ev-future-well-eu-have-done-the-same.181278/post-3523805,2020-09-27T11:44:19-0400,N/A,"In a disappointing move that could result in billions of euros in health and environmental costs, the European Union today caved to pressure from the automobile industry to rethink its landmark rules setting strict limits for toxic emissions from cars and trucks. As legacy automakers lose ground in the transition to EVs, they are urging governments to kill off clean air laws...


I guess that the value of BEV will go down even more now. At the moment the prices offered for second hand BEV on WBAC and other platforms are just a joke









						Legacy automakers fall behind on EVs and urge to slash clean air laws rather than try to catch up
					

The EU today caved to pressure from automakers to rethink landmark rules setting limits for toxic emissions from cars.




electrek.co"
https://www.speakev.com/threads/suggestions-please.185559/post-3624036,2024-04-27T11:24:19-0400,N/A,"Im about to take early retirement and will need to buy a small car.

Been pondering over an EV and would like a range of 140 miles so we can get to the MILs and back on a single charge

Budget £16 to 18k

thanks"
https://www.speakev.com/threads/water-getting-in.182994/post-3563411,2024-02-04T15:28:15-0500,N/A,Sorted rubber had come away
https://www.speakev.com/threads/is-the-megane-not-selling.178230/post-3452106,2020-02-18T15:24:21-0500,N/A,"I have a Launch Edition and was well and truly P155ed off when the car eventually arrived because we simply didn't know what it would fitted/removed from the car that toured UK dealers. But, when the first car came to my dealer, 1 short test drive convinced me I hadn't made a mistake.

The price is high, but then I'd come from a 60K car.

However, owning it for 6 months, I have to say it's brilliant, yes the lights could have more tech, but it drives and hadles superbly, the Infotaintment and apps work. Something that my two previous EV's had issues with.

My dealer seems to have a couple on site. 

Tesla have definitely thrown a spanner in the works and I wouldn't hesitate to consider the Volvo EX30 dual motor, which is slightly more expensive, but the stumbling block would be my wife, she doesn't like Volvos.  Do I really need 0-62, in 3.6 seconds, maybe, maybe not. 

It's not my problem, it's Renaults and the Dealers, unless potential customers get in and drive these cars, they won't realise how good they are."
https://www.speakev.com/threads/living-with-a-corsa-e.152680/post-3435615,2016-03-10T05:53:36-0500,N/A,"@ym7 

i probably wouldn't get a leaf. Winter range is poor and it's chademo and the charge speed is poor. Build quality is better but the infotainment etc and interior is like a museum. Also they don't have steering wheel reach adjust until late 2020 so earlier ones can be uncomfortable.

Corsa is ok but let down by poor software and often useless dealers. Still miss the headlights as they are excellent. It is fun to drive too.  I checked my old one  and it's showing a recall so that's at least the second it's had in only 2 years. Outside warranty I think it could be bothersome as too many owners seem to have had problems.

Zoe ZE50 is more efficient but has poor NCAP safety. I'd check out its failings. if it's just rear passengers and you don't have them then it won't matter. I'd try one. Certain ones have the 5 year warranty not the lesser one. They're a safer buy. There's been some silly cheap ones about."
https://www.speakev.com/threads/suggestions-please.185559/post-3624073,2024-04-27T11:24:19-0400,N/A,"Im about to take early retirement and will need to buy a small car.

Been pondering over an EV and would like a range of 140 miles so we can get to the MILs and back on a single charge

Budget £16 to 18k

thanks"
https://www.speakev.com/threads/cheap-deals-thread.126112/post-3539551,2018-07-16T06:59:11-0400,N/A,"Gary333 said: 




            They don’t show the date the pictures were taken, but to be fair we’d never get a straight answer from any dealer about this, so I could have been full, empty or someone in between. Suppose it’s the risk of buying rather than leasing. The blue one has pictures at 11% so they’re not a very observant dealer.
        
Click to expand...

Yes as you say you probably can't find out. But equally it might not matter. Maybe the blue one wasn't as charged 80% Vs 100% for the white which would make 11% and 31% the same. 
Who knows I'm not buying one anyway. Just thought some people who were looking at the base model 51kw might be interested in a discounted 64kw. It's still got 7.5 years battery warranty."
https://www.speakev.com/threads/new-corsa-gs-pre-registered.186023/post-3635561,2022-12-22T10:26:50-0500,N/A,"I'm collecting my new Corsa GS in Silver tomorrow, 24 plate with 1 mile on it.

List price is £34,080 but I'm getting it from a Vauxhall dealer for £18,800. I'm only changing the to get a better range than my Mazda MX30 which was only 100 - 120 miles depending on weather and driving speed. I love the Mazda but couldn't afford not to change earlier than intended to get that much discount...

FYI, the offers for the Mazda I received.

WBAC. £8100
Vauxhal dealer trade in £7,500.

I sold on Motorway and it has gone to a Mazda main dealer for £9444.










Looking forward to the drive home tomorrow.

Andy"
