Date,URL,Title,Comment
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,I've been making some videos recently where I review what's on the used market for a particular model - I won't link to them so as not to fall foul of the rules  but some of the feedback from owners in the comments is pretty interestingThe Hyundai Ioniq brought forward a fair bit of discussion around whether you're actually better off with the 28kWh model over the 38 - it has greatly superior charging performance so although it'll go less far you can actually go point to point faster if you need multiple charging stops!  Most people seem extremely happy with them too (both 28 and 38 owners) -  I've never known a car to have such unilaterally positive feedback!
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"Having had a Zoe for a month, I was pretty impressed. It's pretty basic inside, but perfectly functional. The only thing I remember being a bit odd was the driving position - specifically, the steering wheel was a bit 'bus-like' i.e. tilted towards the horizontal for my liking, but hardly a deal breaker. You'd have to take the front wheel off a bike, but other than that sounds like it would be ideal. £15k would get you a higher power version. This was plenty nippy enough for daily use. I think it's a good little car for what it is. We were getting circa 200 miles on a charge without trying with mixed use."
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,There are some 64kWh Hyundai Konas just starting to scrape into £15k territory - astonishing value on the face of it although there is the danger that some of them might be subject to the battery recall.
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,Kia E-Niros are starting to push this kind of figure now. I've been contemplating one for 6-9 months time. My mate loves his.
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,I'd still go for the i3. If you have the ability to charge at home and other cars then range won't be the bugbear you think it will be.
Sunday 16th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"Thanks all for the info Toaster Pilot said:
 I've been making some videos recently where I review what's on the used market for a particular model - I won't link to them so as not to fall foul of the rules  but some of the feedback from owners in the comments is pretty interestingThe Hyundai Ioniq brought forward a fair bit of discussion around whether you're actually better off with the 28kWh model over the 38 - it has greatly superior charging performance so although it'll go less far you can actually go point to point faster if you need multiple charging stops!  Most people seem extremely happy with them too (both 28 and 38 owners) -  I've never known a car to have such unilaterally positive feedback!Thanks, funnily enough I found a helpful video on YT just now 
I wouldn't expect to be making trips long enough to need more than 1 stop, so probably the larger ""initial"" range of the 38kWh would be better.ChocolateFrog said:
 I'd still go for the i3. If you have the ability to charge at home and other cars then range won't be the bugbear you think it will be. Noted, I'll put that back on the shortlist.My concerns are (a) range / public charging on the occasional longer trip esp in winter (b) possible expensive issues, although a 2019-on car might be better sorted?  and (c) it generally seems intended as a city car, which isn't how I would use it.However the i3 probably has the best 'wife acceptability factor' of the possible options at this price point."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"As an old fart petrol head, I have bought an electric car 3 months ago. It's our only car and I will have range issues with it in the winter. I do a regular 70 mile there and back and I know I'll have to charge to get home when it gets colder.It's white goods really. I have swapped a flat 6 burbly load lugger with high running costs and a fair bit of punch, for a serene box with limited load space and very low operating costs. My bike or the wife's wheelchair fits, but the rear seats are easy to fold.I now derive pleasure from tech, the quality of the sound system, and in real terms it's quite bit quicker than the petrol wagon was. I do a low mileage, and most of my charging is done at home, utilising a clever charging point to extract as much from the solar panels as possible.A few weeks ago, I did a series of 200 miles trips, needing to charge to get home. 4 of the trips were magic and no problem. We had to wait whilst charging for 40 mins at one point, but my brother and I watched a video about the TSR2 so the time flew by. The 5th trip was a nucking fightmare, with unresponsive chargers, stupid payment systems, credit card blocking etc etc. But; I've learnt from that and it won't happen again.Plus points for me are that it fits my lifestyle to charge mostly at home so it's very cheap motoring. We live in a small village and it's great on rural roads. It can do stupid quick overtakes, and on open roads it flows down the road very well. It's a very pleasant place to be in. Great seats for medium sized people. I no longer feel I'm harming the car to fire it up for a 1/2 mile journey, no issue with cold engine!-ve points. The car corners well, but the handling is not so smooth. Despite its clever construction; because of it's relatively tall, there's a real consideration of weight transfer in direction changes. Using the throttle to adjust direction is not smooth; applying power can be a bit sudden, and lifting off needs to be done with caution as the regen will really unsettle it in mid corner. In consideration for passengers, I usually use eco-pro mode as the throttle response is softer. I'm glad I bought the I3S, it's basically a great fun box. It's major drawback is the limited range, but for us that's not much of a problem, because it fits our lifestyle."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"Fiat 500E, decent range + high speed charging 50% depreciation in 2 years, making used quite a bargain."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"bennno said:
 Fiat 500E, decent range + high speed charging 50% depreciation in 2 years, making used quite a bargain. You'll never get a bike in it though!"
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"We had an Ioniq 38 for three years and now have an e-2008.The latter is the more interesting car, but the Ioniq was supremely efficient. We also never found the charging curve a problem, being pretty decent up to 70%.Our e-2008 gets around the same range, with a 25% (approx) bigger battery."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,As a left-field suggestion for what sounds like a weekend vehicle for biking/paddling duties that only needs to seat two people…https://www.autotrader.co.uk/van-details/202306128...
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"I'd go i3 too. It's probably the best car I've ever owned - and in my mind, a modern day version of the Mini. Great fun to drive with unrivalled details such as suicide doors and the carbon fibre shell. Very nippy too and still look brilliant. Will definitely get another."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"HTP99 said:
 You'll never get a bike in it though! Rack on the back, or take wheels off."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"Luke. said:
 I'd go i3 too. It's probably the best car I've ever owned - and in my mind, a modern day version of the Mini. Great fun to drive with unrivalled details such as suicide doors and the carbon fibre shell. Very nippy too and still look brilliant. Will definitely get another. Now you’re just being silly, an i3 could never be a modern mini."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"ashenfie said:

Luke. said:
 I'd go i3 too. It's probably the best car I've ever owned - and in my mind, a modern day version of the Mini. Great fun to drive with unrivalled details such as suicide doors and the carbon fibre shell. Very nippy too and still look brilliant. Will definitely get another. Now you’re just being silly, an i3 could never be a modern mini. Why not?  The mini heralded the era of FWD unusual hydrolastic suspension in a very compact design.  It could be argued that BMW has created a similar concept for the EV era."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"With all these cheaper cars, I'd suggest looking at the age of them and how the battery is going to perform over the next 'n' years.Is it better to get a newer EV which has more years before the battery starts to seriously decline, or an older example of a 'better' car?How quickly will your £15k car lose £5k or more? If your needs are modest, why not buy a £10k EV and lose less cash?When people say what car for £x? The question is, 'to last you for how long?'The capital input is only one part of the equation, another significant part is how you write down that value over time and mileage.What's your comfort zone for depreciation?What cars are now £20/25k cars, which in a years time might be £15k cars, making yours look a bit sick?The market is a right funny place.Maybe it's worth considering some PHEVs on the basis that they'll still be viable transport however short the battery range gets?£15k looks like a modestly cheap car, but it's expensive motoring if it swiftly becomes a £5k car.OTOH if it loses a lot of value on paper, but you don't sell it for many years, you have a different view from someone who needs to trade it in after a short time.How long can you lease an MG for £15k? It might be worth doing the maths from all angles before dismissing that!"
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,Taycan Seriously though. i3. Fab car. Surprisingly.Edited by Discombobulate on Monday 17th July 15:16
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"500E - 24kWh too limited, 42kWh starts from £17k it seems, although agree a good contender if I stretch the budget.The van is certainly a possibility I'd not considered, however I think a Mk2 Leaf with the same drivetrain would be more appealing, as I don't need that much space.If you were looking to resurrect the Mini specifically, I don't think you'd come up with the i3.  However I do see the similarity in it being a clean-sheet small car with no preconceptions, so it's arguably a comparably bold and far-reaching small car in 2013 as the Mini was in 1959.Depreciation is a good point.  I'm initially thinking in terms of a ~2 year ownership.It looks like the median asking price of a 2020 Ioniq is £15400, while a 2018 model is £13200 (with the smaller battery).  So £2200 depreciation over two years.EVs have recently come down quite a lot in value, to me this decreases the chance that there will be further big falls in future (beyond normal depreciation).  I think a cheap EV with a half-decent range (150 miles more or less) will still be reasonably valued into the future.In terms of battery degradation I'm aware of the issues the Leaf has, at least the Mk1.  Otherwise batteries seem to be holding up well and if anything the rate of decline seems to reduce over time rather than falling off a cliff.  However this is just from a bit of quick googling.The only PHEV I'd be interested in is the Note e-Power, because that has fully electric drive.  But generally the extra maintenance of an ICE puts me off.Taycan - I've decided to invest the major part of my motoring budget in the 'fun' car, since that way it brings me most enjoyment and fun cars don't depreciate as sharply.  Hence looking for a budget EV, rather than something that will be shedding ten grand a year."
Monday 17th July 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2042328,Best £15k used EV?,"Looking at a two year ownership, I tend to view depreciation as also including buyer/seller margin. So maybe you'll buy at £15k and have a retail value of £13k after 2 years and get £11k trade in?Where I am it's not easy to sell stuff privately, so it becomes a game of trade-in, WBAC, ebay or not worrying about best price after two years.Taking a shed-o-nomics view, it can be better to pay a little more and write the car down to zero over an extra year or two!The optimum time to change cars is more easily seen in hindsight.Looking at EVs on autotarder, sellers are often strangely reluctant to provide a picture of the dash showing 'car is fully charged and the 'puter says it's got n miles range'. How hard can it be?"
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"If it's a lease, don't worry about it. Just charge in whatever way works for you."
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Rob-s5mok said:

Amateurish said:
 I have installed a home charger in the same scenario as you describe without having to upgrade the 100A fuse. Mine was done by Pod Point and it has load balancing which varies the power to avoid tripping the main fuse.  Maybe they are a better option: Jaguar 'recommend' both Pod Point and Chargemaster: I opted for the latter for reasons that escape me now.....;-)Your electricity bill will rocket! I often get up the morning and I've already used over 100 kWh overnight!"
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Moonpie21 said:
 Please forgive me for hijacking this thread with a sort of relevant question as I have been pondering when/how I will switch to an electric car.  I regularly only do 12 miles a day and maybe 40 miles at the weekend, not a lot I know, and the odd long distance ish trip of maybe 100 miles once a month.  But I want a nice car to do it in, so have been considering a lease on an i-Pace.Now it's a lease so this shouldn't really matter to me but whats good for the battery?The scenarios as I see them:1) Get home every night plug it in to a 13amp wall socket and top it up over night.2) Let it run down a little bit more and maybe plug it in to the 13amp wall socket every other night or where ever the sweet spot is of gaining 100% battery to start the day after a charge.  Meaning should one of those longer trips come up no planning required just plug it in the night before.3) Let it run all the way down and then just charge over night every night till it gets full and then rinse and repeat.4) Get a 7Kw home charger and then use it like a petrol station whenever I need it.So to refine the question:Does it matter how you charge the battery (for battery life/longevity/maximum capacity) at home in a low mileage situation or is there some fancy software dealing with it so I don't worry and all I have to think about is not rapid charging it too many times in a row?I don't know how many miles the OP does, but I would have assumed getting a home charger was the right thing to do irrespective of miles to look after the battery, but then some posters are saying about ""granny charging"" and if that is acceptable am I over thinking it, the change is easier than I think and it might be for the Op as well if they are only doing low miles and just embracing what may be the future.  People do it but it’s not recommended to granny charge permanently, if you can get a home charger fitted it’ll be more efficient and safer (and obviously faster).Ref battery charge, keeping it between 20% and 80% most of the time is generally considered best for longevity. I charge to 80% most nights unless I know I’ll need the extra the next day.Edited by danp on Monday 24th February 18:28"
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"danp said:
 People do it but it’s not recommended to granny charge permanently, if you can get a home charger fitted it’ll be more efficient and safer (and obviously faster).Ref battery charge, keeping it between 20% and 80% most of the time is generally considered best for longevity. I charge to 80% most nights unless I know I’ll need the extra the next day.Edited by danp on Monday 24th February 18:28
Safer?I guess the big part for me is this is an experiment before I need to and I quite like the idea of an electric car as a daily.  But it seems that the technology to charge is changing/advancing at the moment with many different sorts.  The Taycan has a new system which means something and is supposedly better.  But say I get a home charger for an i-Pace on a 2 year lease then buy in to the electric car premise and get something for myself will I have to change the charger?In summary:Granny charging OK if you are giving it back (lease) do what you like and what suits you over a 2 year period.If you are going to buy an electric car, run it longer and want it to retain some usefulness/efficiency over time then get a home charger installed.I think that leads me to experiment for a couple of years/year at a time (lease), try a few models see what I like and then commit to longer with the appropriate charger (buy).Thank you, it has all helped."
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Rob-s5mok said:
 However, the whole premise of ownership begins to fall apart when you try and arrange to have a 7kW charged installed at home. I live in an old farmhouse with nothing else around me, my wife and I are 'empty nesters' but we have the temerity to own a washing machine and tumble drier, a power shower and an electric Aga cooker. Apparently these modest electrical items mean that I have to have a new fuse fitted by the local power company (and can I get an answer to when this might happen? No) before they can install the charger, as the total existing load might exceed 79A and the standard fuse is 100A. So I'm faced with the prospect of taking delivery of a car that I can only charge through a 13A socket, which could take >24 hours. I'm rapidly losing enthusiasm. Am I unusual or is this a taste of what everyone will experience? I'm sure the charger installers will bend over backwards to give good customer service but the power companies will be their usual useless selves: we've been waiting a year for them to trim back some tress which are touching their powerlines in our field!Your problem isn't really with the electric car charger. Your problem is that your house electrics are old and not fit for the future, so they need upgrading. I know that it is a hassle to bring them into the 21st Century, but houses often need upgrading for new fangled things. Just think how much of a hassle it would have been to install running water, or a WC. I'm afraid that all of our utility companies are utterly useless, electricity, gas and telecoms (but I take some solace in discovering that Deutsche Telekom in Germany is every bit as bad as BT). When I built my house, everything had a 12 week lead time, and cost an arm and a leg.One further thing to consider. How good is your mobile phone coverage? Smart meters have to have access to a mobile phone signal to communicate with HQ. If you are in a dead zone, (like I was until a couple of years' ago) that might also limit installation.I hope that you persevere. Good luck."
Monday 24th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Moonpie21 said:
 Please forgive me for hijacking this thread with a sort of relevant question as I have been pondering when/how I will switch to an electric car.  I regularly only do 12 miles a day and maybe 40 miles at the weekend, not a lot I know, and the odd long distance ish trip of maybe 100 miles once a month.  But I want a nice car to do it in, so have been considering a lease on an i-Pace.Now it's a lease so this shouldn't really matter to me but whats good for the battery?The scenarios as I see them:1) Get home every night plug it in to a 13amp wall socket and top it up over night.2) Let it run down a little bit more and maybe plug it in to the 13amp wall socket every other night or where ever the sweet spot is of gaining 100% battery to start the day after a charge.  Meaning should one of those longer trips come up no planning required just plug it in the night before.3) Let it run all the way down and then just charge over night every night till it gets full and then rinse and repeat.4) Get a 7Kw home charger and then use it like a petrol station whenever I need it.So to refine the question:Does it matter how you charge the battery (for battery life/longevity/maximum capacity) at home in a low mileage situation or is there some fancy software dealing with it so I don't worry and all I have to think about is not rapid charging it too many times in a row?I don't know how many miles the OP does, but I would have assumed getting a home charger was the right thing to do irrespective of miles to look after the battery, but then some posters are saying about ""granny charging"" and if that is acceptable am I over thinking it, the change is easier than I think and it might be for the Op as well if they are only doing low miles and just embracing what may be the future.  We're on our 2nd EV now. First Fiat 500e, just plug in each night that it's been used, every morning at 100%. Same with the eGolf now. No noticeable detriment to the battery and no worry each morning if you have enough juice. Once you have an EV, it just comes naturally. Only over the weekend with short trips to the shops we don't bother charging. It really is simple and not something you worry about."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Throttle Body said:

Rob-s5mok said:
 However, the whole premise of ownership begins to fall apart when you try and arrange to have a 7kW charged installed at home. I live in an old farmhouse with nothing else around me, my wife and I are 'empty nesters' but we have the temerity to own a washing machine and tumble drier, a power shower and an electric Aga cooker. Apparently these modest electrical items mean that I have to have a new fuse fitted by the local power company (and can I get an answer to when this might happen? No) before they can install the charger, as the total existing load might exceed 79A and the standard fuse is 100A. So I'm faced with the prospect of taking delivery of a car that I can only charge through a 13A socket, which could take >24 hours. I'm rapidly losing enthusiasm. Am I unusual or is this a taste of what everyone will experience? I'm sure the charger installers will bend over backwards to give good customer service but the power companies will be their usual useless selves: we've been waiting a year for them to trim back some tress which are touching their powerlines in our field!Your problem isn't really with the electric car charger. Your problem is that your house electrics are old and not fit for the future, so they need upgrading. I know that it is a hassle to bring them into the 21st Century, but houses often need upgrading for new fangled things. Just think how much of a hassle it would have been to install running water, or a WC. I'm afraid that all of our utility companies are utterly useless, electricity, gas and telecoms (but I take some solace in discovering that Deutsche Telekom in Germany is every bit as bad as BT). When I built my house, everything had a 12 week lead time, and cost an arm and a leg.One further thing to consider. How good is your mobile phone coverage? Smart meters have to have access to a mobile phone signal to communicate with HQ. If you are in a dead zone, (like I was until a couple of years' ago) that might also limit installation.I hope that you persevere. Good luck.Not true about ‘old electrics’. Modern houses are being fitted with 80A, often 60A fuses, because modern insulation standards should limit the amount of power needed. Little allowance for the use of EVs is being considered yet. ‘Older’ properties often have up to 100A fuses which would almost always allow an EV charger to be fitted. We have a 100A fuse but also an 8kw heat pump and the other stuff. We have an e-Niro on order but if I can’t get a 7kw charger we’ll be reconsidering. (Likewise if the EV grant is stopped, that’ll end the idea)."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"REALIST123 said:
 We have an e-Niro on order but if I can’t get a 7kw charger we’ll be reconsidering. (Likewise if the EV grant is stopped, that’ll end the idea). Given the cost of such a car are you really saying that not getting £500 off a charger would put you off buying an EV completely??"
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Frimley111R said:

REALIST123 said:
 We have an e-Niro on order but if I can’t get a 7kw charger we’ll be reconsidering. (Likewise if the EV grant is stopped, that’ll end the idea). Given the cost of such a car are you really saying that not getting £500 off a charger would put you off buying an EV completely??I assume he means the £3500 grant on the car rather than the grant to install the charger."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"If you charge for 12 hours every night on a granny charger, that is 12 hours * 9 miles * 7 = 800 miles a week. Or 40k a year. 90% of people would be fine with a granny charger . If you are in the 10% please don't shout at me."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Sambucket said:
 If you charge for 12 hours every night on a granny charger, that is 12 hours * 9 miles * 7 = 800 miles a week. Or 40k a year. 90% of people would be fine with a granny charger . If you are in the 10% please don't shout at me. Exactly.  I can understand getting a dedicated charger from a convenience standpoint but it's hardly an absolute necessity for most."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"kambites said:

Frimley111R said:

REALIST123 said:
 We have an e-Niro on order but if I can’t get a 7kw charger we’ll be reconsidering. (Likewise if the EV grant is stopped, that’ll end the idea). Given the cost of such a car are you really saying that not getting £500 off a charger would put you off buying an EV completely??I assume he means the £3500 grant on the car rather than the grant to install the charger. If he’s got the order done then the dealer should have already applied for his grant so he hasn’t really got to worry about that."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Get someone like Pod-Point to fit a 3.6kw charger for the time being, but ask them to install the necessary cabling to support 7kw in the future.You’ll then have 3.6kw charging, much better than the 3 pin lead and convenient with the dedicated charger. Once the fuse upgrade concludes they can enable the full 7kw over the air to the Pod-Point box."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"SWoll said:
 Exactly.  I can understand getting a dedicated charger from a convenience standpoint but it's hardly an absolute necessity for most.I would argue that from a practical standpoint, it is necessary to have a 7kw for an iPace. It means that whatever your state of charge, you can charge to full overnight. I do about 10k miles pa in my iPace, and I frequently need to do a big charge overnight. Plus it means I can do the vast majority of my charging overnight on E7 rates, which probably saves approx £200 per year compared to charging throughout the day on a granny charger."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"danp said:
 People do it but it’s not recommended to granny charge permanently, if you can get a home charger fitted it’ll be more efficient and safer (and obviously faster).Ref battery charge, keeping it between 20% and 80% most of the time is generally considered best for longevity. I charge to 80% most nights unless I know I’ll need the extra the next day.Edited by danp on Monday 24th February 18:28
You don't need to do this with the iPace, and in fact there is no feature to allow you to charge only up to 80%."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Amateurish said:

danp said:
 People do it but it’s not recommended to granny charge permanently, if you can get a home charger fitted it’ll be more efficient and safer (and obviously faster).
 I've heard this said in passing. Can anyone be more precise with efficiency numbers and risk?"
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Moonpie21 said:
 I guess the big part for me is this is an experiment before I need to and I quite like the idea of an electric car as a daily.  But it seems that the technology to charge is changing/advancing at the moment with many different sorts.  The Taycan has a new system which means something and is supposedly better.  But say I get a home charger for an i-Pace on a 2 year lease then buy in to the electric car premise and get something for myself will I have to change the charger?The advances in charging are on the rapid charging side - putting lots of electricity in as quickly as possible while on a journey. It's not something you'd have at home. Home charging is limited by supply to your house and spare capacity after your other electrical stuff, so the vast majority will be using 7kW single phase AC. It's good enough for putting 20-25 miles of range per hour into the car (depending on how efficiently your car uses it) so enough to fill most cars overnight easily.  If you have 3 phase at home and a capable charger in the car then you can get a bit faster but not worth doing just for car charging. Fit a 7kW charger now and it'll be fine for the future."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,The solution here is to buy a car that can be charged from empty to fill in under 5 minutes at a petrol station. Rewiring a house for the purpose ofIncreasing electricity bills is a very expensive undertaking
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Sambucket said:
  I've heard this said in passing. Can anyone be more precise with efficiency numbers and risk?I think the issue is more whether it's sensible to be constantly drawing 13amps from one domestic socket on the house's ring main than any risk of damaging the car. Obviously it depends how your house is set up, but if it has one ring servicing both garage and house, you can only draw 26amps total from that ring; if your car is constantly drawing half of that there's a far higher chance of exceeding the total current draw limit if you, for example, try to boil the kettle while the oven is running. Also some older sockets can get rather hot at a constant 13amp draw.If your garage has its own ring off the consumer unit and your wiring is reasonably modern, I think long-term use of the granny cable is unlikely to be a problem."
Tuesday 25th February 2020,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=1856551&i=20,Home charger woes,"Amateurish said:
 I have installed a home charger in the same scenario as you describe without having to upgrade the 100A fuse. Mine was done by Pod Point and it has load balancing which varies the power to avoid tripping the main fuse.  Same here - jumped in with Pod Point, specced the 7kW (32a) charger for future proofing as my 330e is only 3.7kW max charge anyhow.If there's no spare slot on the board they will pop an RCD mini consumer unit of their own in there."
Tuesday 14th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),Here's a collection of views from the car trade:https://cardealermagazine.co.uk/publish/used-elect...
Tuesday 14th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),I actually like the sound of preheating in winter. In an ideal world I’d like to see a 2019 Tesla Model 3 or E-Tron with less than 50K miles for £20K in September then we’d probably pick one up.
Wednesday 15th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),"Muzzer79 said:

Maracus said:

Muzzer79 said:
 Oh good, another thread debating the pricing of EVs and tangent-ing into whether they are viable for everyone We've not had one for 48 hours It's so easy.  You buy one if it fits your needs or you don't buy one if it doesn't.It’s not complicated.  A Caterham 7 would be a massive compromise to my daily driving life and not practical so, y’know what?……I don’t buy one.I don’t come on PH threads saying that a Caterham wouldn’t suit anyone.I don’t understand why people can’t apply the same logic to EVs.I think it isn’t as clean cut at that. We must all be cognisant of the fact that as it stands in 7years time we will won’t be able to buy new ICE cars. The government and car manufacturers have pushed EVs to the masses. Therefore we do all have the right to discuss the failings of EVs and infrastructure (and costs etc) as to why they don’t suit our lifestyle, because it’s hugely relevant given this shift away from ICE.Edited to add:-I’d love to know if recently manufactured ICE cars are having the same issues with failing technology that I read so many experience with their new of EVs. I’ve personally never had one anywhere near as bad as my second Taycan. I have a theory that this is down to the current chip shortages and they are being substituted for inferior products or repurposed and that just can’t perform the tasks they are being asked to perform.Edited by W12GT on Wednesday 15th February 08:55"
Wednesday 15th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),"Paul Drawmer said:
 This thread is music to my ears..I'm hoping to buy a used i3S in a couple of months.I did some research by looking up the webuyanycar offers on some advertised cars, and the prices are so far apart it just means that there's no trade buyers right now. So there are a few dealers with v.expensive stock. Do some dealers still have 100day limits?I have done this for years and I’ve done the same as you. In fact years ago before BCA bought WBAC I used to go to auctions and check what may be worth buying, I’d then punch the details into WBAC and see how far I should bid up to. On a number of occasions I bought a car I didn’t need because it was so cheap and then took it to WBAC as soon as the V5 had come through. I was annoyed when BCA bought WBAC as it knackered that little system.However I digress, I too have noticed a significant gap between what WBAC had valued around Christmas compared to the last couple of weeks. In cases we are talking in excess of 30k less than screen price, ok so I’m looking at 100k plus cars but…..a few months ago the gap was around 5-10k less."
Wednesday 15th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),"W12GT said:
 I think it isn’t as clean cut at that. We must all be cognisant of the fact that as it stands in 7years time we will won’t be able to buy new ICE cars. The government and car manufacturers have pushed EVs to the masses. Therefore we do all have the right to discuss the failings of EVs and infrastructure (and costs etc) as to why they don’t suit our lifestyle, because it’s hugely relevant given this shift away from ICE.Edited to add:-I’d love to know if recently manufactured ICE cars are having the same issues with failing technology that I read so many experience with their new of EVs. I’ve personally never had one anywhere near as bad as my second Taycan. I have a theory that this is down to the current chip shortages and they are being substituted for inferior products or repurposed and that just can’t perform the tasks they are being asked to perform.Edited by W12GT on Wednesday 15th February 08:55
On that last point, I've read a couple of times (don't recall where) that automakers have been using ""civilian"" chips to get around the shortages. So if, after a few minutes' driving, there's a ""ping!"" and your boot opens, you can guess there's a microwave chip in there!!"
Wednesday 15th February 2023,https://www.pistonheads.com/gassing/topic.asp?h=0&f=247&t=2021937&i=20,Selling EV's (Used),"Mikehig said:

W12GT said:
 I think it isn’t as clean cut at that. We must all be cognisant of the fact that as it stands in 7years time we will won’t be able to buy new ICE cars. The government and car manufacturers have pushed EVs to the masses. Therefore we do all have the right to discuss the failings of EVs and infrastructure (and costs etc) as to why they don’t suit our lifestyle, because it’s hugely relevant given this shift away from ICE.Edited to add:-I’d love to know if recently manufactured ICE cars are having the same issues with failing technology that I read so many experience with their new of EVs. I’ve personally never had one anywhere near as bad as my second Taycan. I have a theory that this is down to the current chip shortages and they are being substituted for inferior products or repurposed and that just can’t perform the tasks they are being asked to perform.Edited by W12GT on Wednesday 15th February 08:55
On that last point, I've read a couple of times (don't recall where) that automakers have been using ""civilian"" chips to get around the shortages. So if, after a few minutes' driving, there's a ""ping!"" and your boot opens, you can guess there's a microwave chip in there!!Convenient in the cold weather…."
