Date,ID,Text
2023-09-23,VokQJrHzBR8,the glovebox will be half the size in uk rhd spec its the same in the avenger and most other stalantis group
2023-09-24,VokQJrHzBR8,its not the case for fca platform cars but the avenger platform was originally developed by psa premerger and the french dont like moving the fusebox
2023-09-23,VokQJrHzBR8,love the car reasonably priced no i think european car manufacturers hear journalists say reasonably priced and then say to themselves we got away it sorry but prices have got to come down i think the eu are now grumbling that chinese ev are too cheap whats up with everyone us consumers want the prices to come down by the way i love my zoe ev and one day will replace it but not until new evs come down in price
2023-10-22,VokQJrHzBR8,would like the looks of the fiat 600e with the price of the newly announced citroen ec3 which may be around 20000 when released next year a full 12000 less than the fiat
2023-09-23,VokQJrHzBR8,its a nurdy car will sell in 10000000s a big seller for women
2023-09-23,VokQJrHzBR8,i will never buy chinese i love the fiat 600e
2023-09-23,VokQJrHzBR8,fiat avenger 😅
2023-09-23,VokQJrHzBR8,this car seems cheaply made
2023-09-23,VokQJrHzBR8,im not sure the cutesy look works on a bigger car it just looks podgy
2023-09-23,VokQJrHzBR8,nicola did i got it right that you said in this video that 47 mileskwh is efficiënt for this performance if i drive non economic with strong accellerations i easily achive 52 mileskwh my car 325 bhp 420nm 0 60 under 6 s youre a bit like ginny and the avenger trying to find and say something good but this audience aint born yesterday whats going on are you afraid of no longer being invited by these legacy car manufacturers dont be afraid the automotive future is to be found in the usa china and korea stellantis cant compete with such products
2023-09-23,VokQJrHzBR8,good all rounder for the money but i wouldnt trade in my 500e because its larger sibling lacks the one pedal driving that for me is one of the major benefits of having an electric vehicle for mostly town driving
2023-09-24,VokQJrHzBR8,seems crazy to have an ev without regen that you can just dial up to preference
2023-09-24,VokQJrHzBR8,the 500 seems rare among small electric cars in having one pedal drive having experienced it i wouldnt go back to a car without it
2023-09-23,VokQJrHzBR8,glove box in the uk will probably be half the size
2023-09-23,VokQJrHzBR8,another city suv yay
2023-09-23,VokQJrHzBR8,907 rather two cabin suitcases the basic model may be an option for fans of the italian design not sure what you are getting in the top spec if you still have scratchy materials in the front not acoustic insulation and no rear seat cupholders if i would need a city car for two i would buy ora cat
2023-09-23,VokQJrHzBR8,i know small cars are becoming less and less profitable but why dont stellantis use the fiat developed 500e platform to create a range of small electric citroens and peugeots
2023-09-23,VokQJrHzBR8,because that plattform is phasing out in a year or two they will have a new plattform for small cars called the stla small which will have all their small cars on it eventually
2023-09-23,VokQJrHzBR8,peugeot 208e is a small car
2023-09-24,VokQJrHzBR8,because if you want a small car you buy a 500 not a peugeot or a citroenc
2023-09-24,VokQJrHzBR8,carlomorischi3435 the thing is that id like a 500 with the range of a id3 but i had to settle for something in the middle and got an e208
2023-09-24,VokQJrHzBR8,because its become very expensive to produce a profitable a segment vehicle and itll cost 30k electric l the 509 could pull it off as its a fashion choice the pug 108 and c1 were budget choices the panda will get a new gen but will grown to b segment size
2023-09-26,VokQJrHzBR8,teslaspectre i think we meant use the small platform they have for the e208 corsa citroen c1 etc and the smaller 500e platform for city cars like the panda a sub 208 and a new c1c2 the 500e seems to have good range and drive well so a shame that its platform isnt used further
2023-09-23,VokQJrHzBR8,nice drone shots and more colour great production nicholas presentations always good
2023-09-23,VokQJrHzBR8,the drone shots were probably provided by fiat youll see the same ones on other reviews but nichola is indeed an excellent reviewer
2023-09-23,VokQJrHzBR8,i think it has the new stallantis electric motor
2023-09-23,VokQJrHzBR8,which is more efficient
2023-09-23,VokQJrHzBR8,grey cars are for grey people and i dont mean grey haired people who deserve every respect evviva il colore
2023-09-23,VokQJrHzBR8,love the humour as always nicola oh the irony of fiat to say whats the biggest selling colour grey ok lets not make grey the lip synch seemed out but restarted it all good i think the headlights look like theyre winking i think it looks better than the avenger 5 mileskwh is incredibly good personally i think with all stellantis theyre great used buys but very expansive new purchases and not the best value for the private buyer
2023-09-23,VokQJrHzBR8,another clone fiat synonymous with italy jeep with usa made in the same factory in poland its like the id3 and cupra born made on the same production line as somebody else said just like unilever different packaging same product no innovation and still too expensive
2023-11-28,VokQJrHzBR8,have you an idea of how much it costs to design and produce different platforms and different engines for each car model all car makers do that nowadays
2023-09-23,VokQJrHzBR8,not sure why your quotient hyundai kona in the script as the small battery version only has a 39kw not like the fiats 54kw battery if you compare the 64kw kona it has at least 50miles more on the fiat 600 if your trying to impress us with this car you need to compare like for like otherwise it will seem like you are being paid by the fiat group to give a favourable review
2023-09-23,VokQJrHzBR8,exactly my thoughts hyundai is way better in bev cars
2023-09-23,VokQJrHzBR8,little gerry did you get out of bed on the wrong side paid by the fiat group a bit like saying are you working as a caretaker in a hyundai dealership fiat are part of stellantis but has a certain chic appeal is the 64w kona not more expensive hence the 39kw if you look at presenters reviews of hyundai she could actually be accused of bias
2023-09-23,VokQJrHzBR8,rather cutethe fiat is interesting too
2023-09-23,VokQJrHzBR8,yes i was thinking that especially as its a crap ev like all stellantis evs
2023-09-23,VokQJrHzBR8,enjoyed the video but what an ugly car eewww
2023-09-23,VokQJrHzBR8,pity it doesnt have one pedal driving like the 500e guess maybe the difference is that the 500 was developed prestellantis do like the turquoise piping on the 600s seats however
2023-09-23,VokQJrHzBR8,the lack of one pedal driving is a dealbreaker for me
2023-09-23,VokQJrHzBR8,electrifying chinese cars are legal roving spyware you should mention the ccps access to all of your data in every video that mentions chinese cars it is written in their laws
2023-09-23,VokQJrHzBR8,i got 65 miles per klw hour in my hyundai kona this summer and i got 201bhp i love my kona starting to get colder and i am still getting 5miles per klw hour
2023-09-23,VokQJrHzBR8,jonwragg3822 still better than a fiat
2023-09-23,VokQJrHzBR8,good video but since when was a pretty lardy bsuv a city car
2023-09-23,VokQJrHzBR8,stellantis must be the worst car conglomerate out there making incredibly cheap looking over priced cars with bad performance and average range the interiors are bland and feel awfully cheap these cars will be so heavily discounted in a couple years its going to be insane absolutely no one is going to be buying these evs for these prices
2023-09-23,VokQJrHzBR8,actually they make some of the best cars out there and with very good value for money really i dont have any idea what you are talking about
2023-09-23,VokQJrHzBR8,theallmightygodofcodwould you really cosider this vehicle at this price point with these specs daytime robbery no other words come closer
2023-09-23,VokQJrHzBR8,ive been driving a 500e for the last 20 months after owning a succession of vws and renaults the build quality is excellent compared with both my previous manufacturers which has come as something of a pleasant surprise
2023-09-23,VokQJrHzBR8,thedreamfactory6964 no because i only drive motorways 120kmh for 400km long and a ev is useless at that i would only consider a diesel however if i needed a car for driving in thee city and b roads this allong with the c4 would be at the absolute top of my list as you can not i repeat you can not get any other bon chinese car for less and with the same quality
2023-09-23,VokQJrHzBR8,briangriffiths114 i dont think stellantis owned the brand when the 500e was designed
2023-09-23,VokQJrHzBR8,ohyesitsme thanks for this john as it explains a lot ive checked the timelines and the 500e was indeed designed and production lines being prepared before the merger in 2020
2023-09-24,VokQJrHzBR8,while a speed freak might consider peugeotcitroën evs slow they are extremely high quality and plenty of people appreciate the designs theyre giving their platforms to the old fca brands but that doesnt mean theyll treat them right as seen here with horrible interior quality in the 600 and avenger because they just take all the parts out of the old fca partsbin i have more hope for lancia since i understand they sent peugeot designers there
2024-01-25,VokQJrHzBR8,i have comparison to new vw and new fiat after 135k km fiat had no technical issues but vw w as on guarantee repairs 17 times and after guarantee van not go 15k km without being broken
2024-01-30,VokQJrHzBR8,thedreamfactory6964slightly cheapper then the volvo ex30 a bit kore cargo space and a bit more range its a good competitor stellantis also has other incredible vehicles in the making lile the citroen ec3 peugeot e3008 ram 1500 ev the 500e and more
2023-09-23,VokQJrHzBR8,well whod have thunk it grey is the most popular colour in the uk 🙄🙈 never liked the look of the 600e still dont as for that price 😂😂
2023-09-23,VokQJrHzBR8,will be a good used buy a a one year old but at that mrrp no way im sure in 6 months it will be discounted anyway cute car though
2023-09-23,VokQJrHzBR8,can nicola do all the car reviews please
2023-09-23,VokQJrHzBR8,why shouldnt the fiat have an engine an electric machine is also a motor but also a generator the difference lies in the direction of energy conversion in the generator the rotor is driven mechanically and thereby generates electrical energy in the windings of the stator with a motor the same machine is supplied with electrical energy and thereby generates mechanical energy i like the 600 and i dont need 70 or 100 kwh batteries in the car visually i havent found a chinese manufacturer that i like except for the seal from byd which is not a desirable car for me i need more ground clearance every day often on dirt roads etc thats why i would like the 600 more and the great paint palette is also a point because color in life is more important than gray on gray
2023-09-24,VokQJrHzBR8,there will soon be an suv version of the byd seal called the seal u however not everyone agrees that the seal design works on an suv make your own judgement
2023-09-23,VokQJrHzBR8,its a good little car
2023-09-23,VokQJrHzBR8,grey cars are the worst colour for a car tarmac greyblack uk skies largely greydifficult to see cars higher likelyhood of an accident well done fiat for breaking the trend having said that im not convinced i would buy one the space in the back looks a bit disapointing especially as i have a rapidly growing teenager rear space is vital
2023-09-23,VokQJrHzBR8,stellantis are turning into one of the grocery brands like unilever where they make the same product but call it something different ok maybe not quite the same product as they look different on the outside but to all intents and purpose the same lol the 600 does look quite cute though i do find it interesting that companies make city cars that are not really that good at longer journeys where people maybe need to take loads of suff i think most people want to do both short city and long journeys so not sure a city car can cut it
2023-09-23,VokQJrHzBR8,actually i think they are one of the few doing badge engineering right a mokka a c4 a 2008 an avenger or a 600 all share a lot but all are different enough to be unique and to appeal to different people but that is just my option
2023-09-23,VokQJrHzBR8,hiring a larger car for longer journeys will become more common in the future imo
2023-09-23,VokQJrHzBR8,radart6037 exactly vw usually does it right but then they completely miss it as with the city cars at least where i live although seat and skoda are super popular no one even considered the mii and the other one and just went right to a vw dealer and got an up
2023-11-28,VokQJrHzBR8,nowadays all car makers share platforms and technologies between multiple brands cars
2023-09-23,VokQJrHzBR8,really no difference from my citroën ec4 the shine plus was nearly 35000 yet now you can easily buy it for less than 30000 the same will happen to the jeep adventure vauxhall astra fiat 600 they will get discounted at the discounted price they are a known brand not an unknown chinese brand so i think they will sell well
2023-09-23,VokQJrHzBR8,oliverstemp9132 and you have driven the avenger and all the others before they are even available or released good for you but it still doesnt answer the issue stellantis overprice the cars then discount them later if you buy a jeep now at 40k it will drop to 35 at the showroom and second hand will be 25k loosing 15k to the early buyer screwing customers not good better just to sell it at the lower price and hold tight residual values happy customers
2023-09-23,VokQJrHzBR8,mikadavies660 lucky the avenger is already 35k then for me the avenger and astra are highlights the c4x is interesting as well ive driven some and sat with all of them i dont think anyone is being ripped off its a fact that prices change sometimes they go down and sometimes they go up
2023-09-23,VokQJrHzBR8,oliverstemp9132 my friend purchased a top spec e mokka in 2022 close to 40k now it us 18 mths old mint of course he was offered 17000 on an i4 best offer so far 17500 my ec4 was 35k and is 2022 now also 20k however fortunately for me i didnt buy it i leased it so i havent lost 15k in 15 months these stellantis cars are dropping because they are overpriced at the start then discounted later plus are not ground up bevs but petrol cars with batteries put into the gaps so they devalue quickly on another point the ec4x is actually very nice drive
2023-09-23,VokQJrHzBR8,mikadavies660 poor you i guess its but just stellantis that suffer from poor residuals all evs do because many people are not ready
2023-09-23,VokQJrHzBR8,the price is bonkers
2023-09-23,VokQJrHzBR8,if i purchased one the stanley knife would soon sort that annoying flap
2023-09-23,VokQJrHzBR8,another great review thx shame it doesnt look like the 500 a bit more but great to see the focus on efficiency it used to be all about mpg and people seem to have forgotten that with evs
2023-09-23,VokQJrHzBR8,good for fiat so sick of the sheep all going for the latest fashion colour bold colours are needed whilst i disagree with stellantis pricing their cars so high as they then offer you 5k to 10k discount later destroying the residual values look at the mokka 60 loss in 2 years just sell them at realistic prices in the first place stellantis actually design some excellent looking bevs hopefully the uaw in america wont bankrupt them with their stupid request for 40 pay increase
2023-11-28,VokQJrHzBR8,my friend the loss of value of bevs involves all the brands i think people interested in owning a bev still few compared to the total of car owners buy them or lease them even more frequently because of the original prices rest of people dont buy them simply as that
2023-09-23,VokQJrHzBR8,the only time i bought a grey car was because it was the no cost option colour
2023-09-23,VokQJrHzBR8,i suspect thats the answer the choice of colours in most new cars is very limited with only one or two options where you arent paying extra just for the colour most cars sold doesnt necessarily tell you much about popularity since its effectively not a free choice
2023-09-26,VokQJrHzBR8,which is why anyone buys anything the most popular colour in the uk is always the one most people offer free
2024-05-11,ejT6GwY6cSY,i love a smooth tuned brake pedal for regen in normal driving there the car is just rolling free when im of the pedal and its no reason for any braking and i think its more impressing with the manufacturer that have managed to tune the regen on the brake pedal such as you dont understand that you always use regen braking if you are not panic breaking of course drivers are different but as a passenger i dont like that my head are rolling for unnecessarry regenbraking because the driver dont have steady right foot i suppose that everybody now know that one pedal driving came because tesla didnt manage so smooth regen braking on the brake pedal as they wanted and found it easier with tuning for a one pedal driving and its ofcourse ok for people who like it and can drive smooth with this but the driving style i have experienced wasnt comfortable for me as passenger have a smooth drive😊
2024-04-12,ejT6GwY6cSY,you really need to say how tall you are in feet or metres when talking about the leg and head room in the seats unusually tall does not give much useful info
2024-02-15,ejT6GwY6cSY,beautiful car with a high value ev package well done fiat
2024-02-15,ejT6GwY6cSY,when will other car manufacturers in the us start making comparable sized all electric cars an excellent size for all the one and two person families plus those with two small children which now are not well served the continued use of buttons and knobs for critical controls was the correct choice diddling with multiple menus is hazardous in all situations not sure the the lack of onepedal driving is such a big detraction reputation of quality and reliability is critical
2024-02-13,ejT6GwY6cSY,why are most evs suvs
2024-01-10,ejT6GwY6cSY,absolutely cool looking car job well done by fiat
2023-12-27,ejT6GwY6cSY,i agree with you jack i have a 500e with one pedal driving and would want it in the 600e if fiat do not introduce it in later cars then i would not consider buying it
2023-12-08,ejT6GwY6cSY,problem with all car reviews is the presenter cant say anything really negative otherwise he wont get anymore expense paid junkets
2023-12-04,ejT6GwY6cSY,i turned off when i heard the price 33k sorry
2023-11-29,ejT6GwY6cSY,4 seat family car are we back in the days of the ford anglia
2023-11-28,ejT6GwY6cSY,people should see an empty gas tank and an ev battery side by side and then answer why the other one is more expensive one has no energy in it just a plastic box and the other one all the energy it ever needs just add the electricity every now and then
2023-11-24,ejT6GwY6cSY,any ev that doesnt at least have the option for full one pedal driving is an instant hard no for me dealbreaker shame
2023-11-22,ejT6GwY6cSY,in europe 50 people cant afford new car not even a cheapest
2023-11-19,ejT6GwY6cSY,for most of us some sucker has to pay full wack and lose 20 for the rest to be able to buy cars these days mostly fleet or ex car hire for a private buyer to spend 30k on a new car they definitely have way more money than sense one year old is probably the sweet spot
2023-11-14,ejT6GwY6cSY,is no one getting it the biggest problem with evs is the cost it is so so much more like an average of 10 grand more for the ev versus the ice car on any given makemodel in the uk 10 thousand pounds 10000 and this car is the same over 10000 more than i paid for my ice car and my car is fitted with every conceivable toy a 10000 price difference means the ice car owner is already better off 10 grand buys you well over 3500 gallons of diesel at current uk prices so the price difference means that i effectively have 3500 gal of free fossil fuel compared to owning this ev 😂 so it really doesnt matter how good the range improvements become on an exploding vehicle or how cheap is to charge owning my ice car means i effectively have 3500 gallons of free fuel and 3500 gal at the 55mpg average i do is 77000 miles that means my ice car is cheaper to ownrun for around 6 years at which time this ev might start to claw some ground back until it needs a new battery in another 3 years and the ev owner is another 10000 out of pocket 77000 miles do you realise that means my ice car can travel three times around the entire circumference of the planet and i am still better off in the first year than if i purchased this exploding vehicle and simply left is sitting in the driveway for the same year
2023-11-12,ejT6GwY6cSY,serious question why do people want an electric boot
2023-11-02,ejT6GwY6cSY,so this is the fiat version of the citroen ec3 and its 50 more expensive because it has 30 more range
2023-10-26,ejT6GwY6cSY,what peugeot would you like would you like a peugeot made by fiat a peugeot made by vauxhall or a peugeot made by jeep all of these are pathetic reskins of peugeots the peugeot 2008 and vauxhall mokka are great modern cars so why would you want to buy a cheesy rebadge
2023-10-22,ejT6GwY6cSY,one pedal driving is overrated i drive a e208 in b mode and i think stellantis got it just ride at least with my drive style of just keeping the flow
2023-10-22,ejT6GwY6cSY,one pedal driving is shifty and stupid tho the unintuitive deceleration ruins a trip if you want it it should be an option but never imposed as the default for those who hate it
2023-10-21,ejT6GwY6cSY,fully charged is an industry backed propaganda organisation desperately trying to boost the flagging sales of evs
2023-10-20,ejT6GwY6cSY,another ev the us wont be seeing anytime soon i know were not the friendliest market but this is a perfectly affordable ev that we desperately need and that im sure plenty of the fiat heads here in the us would drive off the lot immediately
2023-10-17,ejT6GwY6cSY,the fiat 600 is no rocket science it is from the big family from stellantis and in very close family with the cars opel corsa opel mokka ds 3 crossback peugeot 208 ii peugeot 2008 ii and jeep avenger so no revolution i would take the jeep avenger 4x4
2023-10-16,ejT6GwY6cSY,cheap at 33000 you are taking the piss right cheap is well under 20000 if governments were really adamant about everyone switching to evs asap they would work with car manufacturers to get the cost of these things down so that theyre actually cheaper to buy than combustion engine cars instead we have a situation now where only the upper middle class and the rich can realistically afford an ev with a usable range and a house where they can actually install their own charge point but i suppose itll open up a few of those lanes on the motorway if the plebs are forced to take the electric bus
2023-10-15,ejT6GwY6cSY,poor 😮 interior 😮 design
2023-10-13,ejT6GwY6cSY,i love that this is small and not the oversized vehicles that most evs are
2023-10-13,ejT6GwY6cSY,ive just read an article where it says that the insurance for evs went up by 60940 because they are very expensive to fix and catch fire is it true
2023-11-25,ejT6GwY6cSY,andreiarama8745 in a year that saw double digit inflation where supply chains for parts across the world have been stretched to breaking point and trained ev technicians have been in short supply no i consider its a good outcome i just look forward to future years when ev insurance falls back to normal level and there is nothing but the joy of bulletproof reliability minimal servicing and maintenance and rock bottom running costs
2023-11-25,ejT6GwY6cSY,sailingoctopus1 supply chain is already fixed why do you need a lot of trained ev technicians for cars with minimal servicing and maintenance and bulletproof reliability and btw the insurance costs a lot because when the battery pack is damaged its cheaper to scrap the car then fix it it doesnt matter how good of a technician you are i know someone that spend 60k to fix his model s that same damage in a similary damaged s class or 7 series would cost less than 20k and be fixed in weeks not months
2023-10-13,ejT6GwY6cSY,still way too expensive stalantis also have the corsair e at 32 for the no frills base model these small cars should be mid 20k
2023-10-12,ejT6GwY6cSY,just noticed that the startstop button says engine startstop on it lol
2023-10-12,ejT6GwY6cSY,well maybe finally we acknowledge that cars are a mega expensive terrifyingly bad use of money and resources
2023-10-11,ejT6GwY6cSY,any car above 5k is expensive ridiculous that even renault twizzies even are still going for 610k
2023-10-10,ejT6GwY6cSY,why are you brits still using miles feet and inches werent you supposed to be using metric
2023-10-10,ejT6GwY6cSY,its about 5x the price of previous generation of 600 adjusted for inflation twice as heavy 80 cm longer 30 cm wider and also a crossover now its not a 600 anymore imo
2023-10-10,ejT6GwY6cSY,fiat mini ev for two four seater models with average range 150 miles per charge will be desirable for indian roads price should be competitive
2023-10-10,ejT6GwY6cSY,waiting for this mini ev to be lunch in india reasonable price with ac good quality battery range will be in high demand
2023-10-09,ejT6GwY6cSY,to put price in perspective use same trim and spec ice youll see there not much less and will never cut on running cost or cut emissions
2023-10-09,ejT6GwY6cSY,the small simple electric car weve been waiting for was surely the 500e except it was rubbish you seem to be trying really hard to make the car sound small when its blatantly obvious it isnt also dont pretend the materials are of good quality for the price when you have some premium option which makes it cost way more than the advertised 37k disingenuous the reason it doesnt have single pedal driving is cos the motor is such low power which you seem to be simultaneously complimenting it for
2023-10-09,ejT6GwY6cSY,a shame that this 600 is not available with just a regular hybrid enginedrivetrain
2023-10-09,ejT6GwY6cSY,chick car w the eyelids and eye lashes
2023-10-08,ejT6GwY6cSY,that rear seat thought so well thought out
2023-10-07,ejT6GwY6cSY,one pedal driving some like it some dont been driving evs for 6years and never fell in love with it gliding is much easier and adaptive cruise control is best
2023-10-07,ejT6GwY6cSY,please dont use words so easily this car isnt cheap
2023-10-07,ejT6GwY6cSY,this isnt a strip show you dont need to build anticipation start with the price and specs
2023-10-06,ejT6GwY6cSY,38000 just pay 5000 more and you get a tesla model 3 with 20 more range 43000 in germany and all the new features noise insulated glass for all windows improved interior materials screen for rear passengers ambient light etc and of course the supercharger network and potential for full self driving sorry but the value you get for your money with the tesla is just so much better
2023-10-06,ejT6GwY6cSY,stellantis were recently offering ice mokka not a coffee for 6500 off a starting price of 25k brand new similar size efficiency etc and with a 14k difference in price the biggest reason people cant switch to ev yet
2023-10-05,ejT6GwY6cSY,a affordable is the fiat 600 actually also when one looks at the cost of ownership the 10kwh100km is the most promising bit for me as a smart ed owner from 2012 this is the car to watch
2023-10-05,ejT6GwY6cSY,turn off quickly to prices squander like this electric aint green we still got to make the electric 33000 when your battery wont stand up any more the pills a bit hard to swallow another 15000 or so to get you up on the road again gives you something to contemplate while you have to wait in the cold light of day top of the alps for a prick up what the hell use is it guys
2023-10-05,ejT6GwY6cSY,please gary dont worry about it its fine stick to whatever it is you drive now dont be triggered by electric cars yes they are better last longer cost less to run will take over the entire car fleet but it will takes a long time you are fine keep buying expensive imported fossil fuel and burning it once
2023-10-05,ejT6GwY6cSY,its affordable foreveryone that matters
2023-10-04,ejT6GwY6cSY,interesting addition to ev choice thanks jack
2023-10-04,ejT6GwY6cSY,would be nice if you reviewed the car without the cringey shtick 😬
2023-10-04,ejT6GwY6cSY,lack of acceleration also means that it will be using mechanical brakes more which might be why they opted to exclude one pedal driving
2023-10-03,ejT6GwY6cSY,another great review from captain scarlett 😆
2023-10-03,ejT6GwY6cSY,got to hand it to fiat its a beaut i remember the strada when it was released in the 1970s revolutionary design classless progressive and orange
2023-10-03,ejT6GwY6cSY,let me know when there is a decent 4 seat ev for under 15k thanks
2023-10-03,ejT6GwY6cSY,go to autotrader in the uk where there are currently 180000 second hand electric cars many well within that price bracket thanks
2023-10-03,ejT6GwY6cSY,no it is not we were waiting for a small simple and cheap car
2023-10-03,ejT6GwY6cSY,hey when can we expect a review of the ex30 volvo
2023-10-03,ejT6GwY6cSY,electric cars never and certainly not in this climate with a lot of rain i prefer a jeep you dont have to have a brain to understand me😂
2023-10-03,ejT6GwY6cSY,did you know that in the middle east a d segment large family car costs only 10k usd new yes the coffina on wheels also known as iranian cars are 10k usd so how can this 30k gbp car be called cheap byd is cheap xiaopeng is reasonably priced wuling is cheap mg is cheap not this
2023-10-02,ejT6GwY6cSY,its too much money not that long ago 2007 to be exact i bought a brand new car for 4600 in 2015 i bought a brand new citroen c3 for 8000 and it wasnt the cheapest available there is no way i could even contemplate paying 33000 for whats effectively the same type of car i know inflation has made a difference to to price of things but this is really trying it on
2023-10-02,ejT6GwY6cSY,jack please have someone of normal size ie 57 tall stand alongside vehicles you test you make every car look as low as a lotus europa the 1970s era ones not the taller later ones if we could get the fiat 600 in the usa id buy one
2023-10-02,ejT6GwY6cSY,still a mountainous gyr of plastic inside when is somebody going to get really serious about efficiency people are using the early small electrics for commuting and shopping ieoneup driving so why not make the seats other than drivers easily removable and storable ditch glass for the windows substitute polycarbonate reducing daily carry weight at a stroke and making more space for shopping make passenger seats an option at purchase as far as price is concerned suprised nobodies come up with a group membership purchase plan to help get bulk discounts from the manufacturers like the armed services scheme local dealers usually cant touch the discount offered on that scheme
2023-10-01,ejT6GwY6cSY,err not affordable and the range is still poor
2023-10-01,ejT6GwY6cSY,its not really long rangeabout 200 miles max
2023-10-01,ejT6GwY6cSY,beautiful car too bad its electric
2023-09-30,ejT6GwY6cSY,jack doesnt dislike any electric car no matter how shitty irl it is thats just keeping the car companies happy to get invitations for as many new lauches in fancy locations as possible this is not car journalism when you are appreciating every car and not being objective the reviews from electric car reviewers are becoming so over the top positive that they have lost any objectivity i have stopped watching the videos and have unsubbed these channels utter rubbish
2023-10-03,ejT6GwY6cSY,i stay subbed not to know their opinions but just to know how the cars are developing stellantis is as trash as usual but where are the cool chinese cars with elliot i am going to sub to wheelsboy because elliot has disappeared
2023-09-30,ejT6GwY6cSY,is it just me or are many fiat dealers in uk closing down
2023-09-30,ejT6GwY6cSY,thirty three thousand pounds cheap as a daily commute vehicle i think not how many people actually pay cash for a new car most i expect get it on a loanlease sooner people realise how bad electric cars are in terms of manufacturer longevity and resale the better for all of us good vid just shame about the product you push
2023-09-30,ejT6GwY6cSY,nice colour but otherwise an expensive problem like all evs
2023-09-30,ejT6GwY6cSY,one pedal driving sucks give me a brake pedal every time
2023-09-29,ejT6GwY6cSY,i hate grey cars with a passion so good on fiat for that for some reason stellantis sticks to 1 motor and 1 battery for all their electric cars until the new e3008 is out so 156hp and 51kwh is the same in the last versions of the peugeot e208 e2008 opel corsa opel mokka ds3 crossback c4 jeep avenger
2023-09-29,ejT6GwY6cSY,fiat fix it again tony was plagued with reliable issues electrical transmission and engine in its ice vehicles
2023-09-29,ejT6GwY6cSY,its got eyelashes like penelope pitstops car
2023-09-29,ejT6GwY6cSY,physical buttons wouldnt buy a car without it
2023-09-28,ejT6GwY6cSY,i stopped bothering to watch at the mention of the price still not realistic and frankly still a bit of a pss take no matter how good it might be
2023-09-28,ejT6GwY6cSY,i do hope evs actually become cheap and affordable before i die ha watcher of your videos with great interest even though i will never be able to afford an ev anytime soon still good to know where things are going maybe one of these used in 10 years im not sure how automakers can justify asking for essentially the down payment on a house for just a basic car
2023-09-28,ejT6GwY6cSY,i like churin as a city
2023-09-28,ejT6GwY6cSY,the headlamps firmly position this as a girls car
2023-09-28,ejT6GwY6cSY,why little red car mad
2023-09-28,ejT6GwY6cSY,an italian car that cant leak oil is a concept whose time has come
2023-09-28,ejT6GwY6cSY,stopped watching when you suggested that one pedal driving might ever be a desirable thing you should not be allowed in a car i am so glad i will die soon so i dont have to live in your world now that i think of it i am also grateful that i dont feel so strongly about other things like race or religion i would be a truly awful person if i did phew
2023-09-28,ejT6GwY6cSY,wow love the style its a fiat is it reliable
2023-09-28,ejT6GwY6cSY,it always kills me to see giant suvs with ridiculous acceleration if you ever tried to drive one of those at full potential youd roll over at the first corner its just marketing
2023-09-28,ejT6GwY6cSY,would rather have 1 year old tesla model 3 which better in every way and has its own fast reliable cheap charging network
2023-09-28,ejT6GwY6cSY,lovely car but why oooooo why is there no 1 pedal drive
2023-09-28,ejT6GwY6cSY,is the imperial human language worst statement ever
2023-09-28,ejT6GwY6cSY,i think evs ned a new paradigm for drive selection a row of plastic buttons doesnt cut it
2023-09-28,ejT6GwY6cSY,all humans use metrics but british people and some of their past colonies are struggling with inches miles and the like 😂 english and metrics are the standards worldwide
2023-09-28,ejT6GwY6cSY,totally unaffordable for most and good luck in achieving anything close to 250 miles in practice especially in winter manufacturers and polititicians live in a parallel universe
2023-09-28,ejT6GwY6cSY,ok im out im officially done with cars and fully charged im all about electric and renewables and have loved your work to date but didnt make it to the end here aud62000 for a small car and im supposed to think that is affordable i may as well be aspiring to the latest bugatti i am simply not ever gonna be in the demographic to do the right thing car wise unless it is to simply never own another in my life ill not likely ever manage a decent ebike not your fault of course but it renders your content irrelevant to me subscription done and all good bye
2023-09-28,ejT6GwY6cSY,rear charging port check nonintrusive central screen and infrontofdriver speed etc display check almost nonexistant regen onepedal driving rsssp
2023-09-28,ejT6GwY6cSY,the headlights look like a teenage girls eyes replete with mascara flick no thanks
2023-09-28,ejT6GwY6cSY,i love you jack and i love the fully charged show but i have to second what others have already said and ive lost interest in watching the rest of this episode after you called this 30k car an affordable one folk like labels cheap and affordable mean something the only car ive seen that could be considered cheap affordable was dacia 8k new we need an ev in this price range to then call it cheap everything up from 20k new is loan affordable if you like to borrow funds for your cars 😊
2023-09-27,ejT6GwY6cSY,pro tip for the producers of the show please watch your videos on a sound system with a proper subwoofer before publishing it then youd notice the insane lowfrequency rumble during the incar driving shots please consider a 50 to 80 hz highpass filter in the future to get rid of that thank you 😊
2023-09-27,ejT6GwY6cSY,well if this is the start of the models from stellantis they will be out of business in 15 years time utter crap
2023-09-28,ejT6GwY6cSY,moses_vii i know italy and fiat dont have a good rep with electrics
2023-09-27,ejT6GwY6cSY,great review as always and good to see you getting lost as usual 😉your a good sport for leaving that in i do share others frustrations about 30k cars being called cheap although appreciate its all relative i think the real concern is that evs are being used to recalibrate car prices skyward and whens theres nothing but electric cars to buy in a few tears time its going to make things really hard for many drivers especially those of us reliant on the used market where inevitably prices will be higher too plus if the price of battery grade lithium keeps rising with demand its very difficult to see a time when evs will ever get cheaper to produce
